Store,Date,DayOfWeek,Sales,Customers,Promo,POST_Promo,POST_Sales
555,2014-02-26,3,3758.0,405,0,0,4134
556,2014-02-26,3,5862.0,744,0,0,4714
557,2014-02-26,3,3707.0,637,0,0,3273
558,2014-02-26,3,2336.0,402,0,0,4190
559,2014-02-26,3,5098.0,696,0,0,2800
560,2014-02-26,3,9506.0,1275,0,0,12132
561,2014-02-26,3,4785.0,571,0,0,5520
562,2014-02-26,3,16296.0,2928,0,0,15845
563,2014-02-26,3,4829.0,648,0,0,5048
564,2014-02-26,3,5221.0,538,0,0,4624
565,2014-02-26,3,5125.0,732,0,0,5453
566,2014-02-26,3,3747.0,453,0,0,4128
567,2014-02-26,3,3881.0,575,0,0,4546
568,2014-02-26,3,3479.0,352,0,0,4976
569,2014-02-26,3,4037.0,659,0,0,3122
570,2014-02-26,3,4634.0,712,0,0,3157
571,2014-02-26,3,5853.0,445,0,0,7487
572,2014-02-26,3,5104.0,469,0,0,4069
573,2014-02-26,3,3438.0,317,0,0,3842
574,2014-02-26,3,6546.0,560,0,0,6983
575,2014-02-26,3,3779.0,440,0,0,5259
576,2014-02-26,3,5158.0,761,0,0,4924
577,2014-02-26,3,4139.0,557,0,0,3259
578,2014-02-26,3,5277.0,558,0,0,6184
579,2014-02-26,3,6248.0,772,0,0,7342
580,2014-02-26,3,8096.0,1412,0,0,8034
581,2014-02-26,3,4188.0,562,0,0,3614
582,2014-02-26,3,5175.0,699,0,0,4609
583,2014-02-26,3,3605.0,404,0,0,4895
584,2014-02-26,3,3896.0,398,0,0,4255
585,2014-02-26,3,5063.0,908,0,0,5117
586,2014-02-26,3,11826.0,1998,0,0,11365
587,2014-02-26,3,6208.0,496,0,0,6544
588,2014-02-26,3,4552.0,561,0,0,3799
589,2014-02-26,3,3641.0,448,0,0,3951
590,2014-02-26,3,3722.0,350,0,0,2688
591,2014-02-26,3,5093.0,515,0,0,4603
592,2014-02-26,3,4491.0,651,0,0,4090
593,2014-02-26,3,6772.0,977,0,0,6618
594,2014-02-26,3,3557.0,442,0,0,3622
595,2014-02-26,3,11518.0,1380,0,0,11279
596,2014-02-26,3,3171.0,585,0,0,4704
597,2014-02-26,3,4294.0,673,0,0,4029
598,2014-02-26,3,4377.0,623,0,0,4278
599,2014-02-26,3,6649.0,703,0,0,7947
600,2014-02-26,3,4368.0,442,0,0,6079
601,2014-02-26,3,3981.0,336,0,0,3443
602,2014-02-26,3,5514.0,588,0,0,5035
603,2014-02-26,3,5145.0,822,0,0,6119
604,2014-02-26,3,6800.0,508,0,0,6275
605,2014-02-26,3,4522.0,386,0,0,5797
606,2014-02-26,3,4501.0,576,0,0,6082
607,2014-02-26,3,2396.0,295,0,0,4120
608,2014-02-26,3,6564.0,781,0,0,7565
609,2014-02-26,3,4028.0,497,0,0,4513
610,2014-02-26,3,2881.0,432,0,0,3256
611,2014-02-26,3,5042.0,437,0,0,3941
612,2014-02-26,3,5197.0,305,0,0,4337
613,2014-02-26,3,4984.0,800,0,0,5579
614,2014-02-26,3,5349.0,828,0,0,4499
615,2014-02-26,3,6822.0,991,0,0,6497
616,2014-02-26,3,7074.0,764,0,0,8080
617,2014-02-26,3,4865.0,493,0,0,4700
618,2014-02-26,3,4744.0,417,0,0,4690
619,2014-02-26,3,3352.0,401,0,0,3254
620,2014-02-26,3,6544.0,618,0,0,5758
621,2014-02-26,3,5816.0,865,0,0,3987
622,2014-02-26,3,3414.0,392,0,0,4220
623,2014-02-26,3,6819.0,930,0,0,7143
624,2014-02-26,3,6332.0,712,0,0,7834
625,2014-02-26,3,6020.0,657,0,0,4713
626,2014-02-26,3,5948.0,587,0,0,6980
627,2014-02-26,3,4437.0,514,0,0,4545
628,2014-02-26,3,4387.0,644,0,0,5464
629,2014-02-26,3,5800.0,583,0,0,5282
630,2014-02-26,3,6211.0,813,0,0,6372
631,2014-02-26,3,3978.0,523,0,0,3235
632,2014-02-26,3,5562.0,773,0,0,5749
633,2014-02-26,3,5889.0,496,0,0,3433
634,2014-02-26,3,4646.0,524,0,0,3490
635,2014-02-26,3,3779.0,438,0,0,4984
636,2014-02-26,3,2910.0,457,0,0,4933
637,2014-02-26,3,7282.0,694,0,0,5824
638,2014-02-26,3,4185.0,394,0,0,4162
639,2014-02-26,3,4812.0,564,0,0,4408
640,2014-02-26,3,8628.0,764,0,0,7960
641,2014-02-26,3,4757.0,489,0,0,4078
642,2014-02-26,3,2940.0,455,0,0,4153
643,2014-02-26,3,5672.0,819,0,0,6367
644,2014-02-26,3,7205.0,881,0,0,5834
645,2014-02-26,3,7406.0,1055,0,0,9412
646,2014-02-26,3,4250.0,668,0,0,3730
647,2014-02-26,3,4013.0,554,0,0,4555
648,2014-02-26,3,4363.0,468,0,0,5375
649,2014-02-26,3,2710.0,342,0,0,3251
650,2014-02-26,3,4720.0,567,0,0,6207
651,2014-02-26,3,8480.0,1111,0,0,6518
652,2014-02-26,3,4045.0,496,0,0,5373
653,2014-02-26,3,4945.0,495,0,0,4839
654,2014-02-26,3,5148.0,632,0,0,4404
655,2014-02-26,3,5900.0,571,0,0,7161
656,2014-02-26,3,2480.0,326,0,0,3408
657,2014-02-26,3,4715.0,674,0,0,4186
658,2014-02-26,3,4408.0,517,0,0,4643
659,2014-02-26,3,4186.0,603,0,0,6231
660,2014-02-26,3,3152.0,443,0,0,5851
661,2014-02-26,3,4966.0,474,0,0,5667
662,2014-02-26,3,5358.0,570,0,0,5845
663,2014-02-26,3,3776.0,589,0,0,5198
664,2014-02-26,3,3292.0,496,0,0,3126
665,2014-02-26,3,6397.0,1216,0,0,6688
666,2014-02-26,3,4374.0,480,0,0,5465
667,2014-02-26,3,5853.0,619,0,0,6561
668,2014-02-26,3,6687.0,1002,0,0,6847
669,2014-02-26,3,3728.0,340,0,0,2938
670,2014-02-26,3,4778.0,619,0,0,5097
671,2014-02-26,3,5268.0,551,0,0,4448
672,2014-02-26,3,6212.0,1096,0,0,6474
673,2014-02-26,3,4879.0,475,0,0,4149
674,2014-02-26,3,6754.0,983,0,0,7279
675,2014-02-26,3,2784.0,347,0,0,2975
676,2014-02-26,3,6148.0,1594,0,0,6379
677,2014-02-26,3,6159.0,538,0,0,10236
678,2014-02-26,3,4960.0,690,0,0,5782
679,2014-02-26,3,8018.0,971,0,0,7512
680,2014-02-26,3,3381.0,602,0,0,3639
681,2014-02-26,3,3295.0,505,0,0,4103
682,2014-02-26,3,9724.0,1644,0,0,9959
683,2014-02-26,3,7612.0,790,0,0,7495
684,2014-02-26,3,5925.0,497,0,0,6033
685,2014-02-26,3,5032.0,546,0,0,6240
686,2014-02-26,3,4978.0,679,0,0,5510
687,2014-02-26,3,7323.0,756,0,0,6605
688,2014-02-26,3,2667.0,303,0,0,3847
689,2014-02-26,3,5118.0,576,0,0,5638
690,2014-02-26,3,4824.0,765,0,0,3169
691,2014-02-26,3,7637.0,641,0,0,5368
692,2014-02-26,3,4917.0,657,0,0,5000
693,2014-02-26,3,3688.0,330,0,0,4435
694,2014-02-26,3,6254.0,723,0,0,6709
695,2014-02-26,3,4029.0,469,0,0,4622
696,2014-02-26,3,5634.0,854,0,0,6757
697,2014-02-26,3,8214.0,890,0,0,9170
698,2014-02-26,3,13492.0,1793,0,0,12839
699,2014-02-26,3,6126.0,831,0,0,6969
700,2014-02-26,3,3608.0,515,0,0,5443
701,2014-02-26,3,3767.0,503,0,0,4099
702,2014-02-26,3,2614.0,249,0,0,3247
703,2014-02-26,3,3195.0,389,0,0,1676
704,2014-02-26,3,8066.0,963,0,0,7059
705,2014-02-26,3,6315.0,885,0,0,5837
706,2014-02-26,3,4283.0,419,0,0,4477
707,2014-02-26,3,6285.0,769,0,0,5791
708,2014-02-26,3,2402.0,327,0,0,3601
709,2014-02-26,3,9544.0,1375,0,0,8243
710,2014-02-26,3,3401.0,281,0,0,2869
711,2014-02-26,3,5075.0,458,0,0,6081
712,2014-02-26,3,4712.0,505,0,0,5817
713,2014-02-26,3,7733.0,1130,0,0,8743
714,2014-02-26,3,3600.0,302,0,0,3130
715,2014-02-26,3,5480.0,694,0,0,3655
716,2014-02-26,3,3947.0,371,0,0,3636
717,2014-02-26,3,3597.0,457,0,0,5349
718,2014-02-26,3,6015.0,747,0,0,5986
719,2014-02-26,3,3499.0,306,0,0,5586
720,2014-02-26,3,5375.0,623,0,0,6646
721,2014-02-26,3,6035.0,662,0,0,6082
722,2014-02-26,3,7794.0,1353,0,0,7475
723,2014-02-26,3,4423.0,410,0,0,4204
724,2014-02-26,3,6383.0,679,0,0,7293
725,2014-02-26,3,4287.0,476,0,0,4110
726,2014-02-26,3,7153.0,769,0,0,8733
727,2014-02-26,3,3826.0,427,0,0,424
728,2014-02-26,3,4296.0,416,0,0,4664
729,2014-02-26,3,7686.0,898,0,0,8987
730,2014-02-26,3,5773.0,820,0,0,6432
731,2014-02-26,3,7538.0,955,0,0,6567
732,2014-02-26,3,3615.0,477,0,0,3504
733,2014-02-26,3,15968.0,3690,0,0,13064
734,2014-02-26,3,5116.0,564,0,0,5889
735,2014-02-26,3,3261.0,388,0,0,5554
736,2014-02-26,3,3665.0,390,0,0,3047
737,2014-02-26,3,4876.0,766,0,0,2338
738,2014-02-26,3,6990.0,632,0,0,6997
739,2014-02-26,3,6070.0,572,0,0,7325
740,2014-02-26,3,5141.0,433,0,0,5148
741,2014-02-26,3,5040.0,726,0,0,7749
742,2014-02-26,3,5443.0,674,0,0,5929
743,2014-02-26,3,2929.0,356,0,0,2585
744,2014-02-26,3,5905.0,712,0,0,7978
745,2014-02-26,3,5908.0,743,0,0,4489
746,2014-02-26,3,4426.0,423,0,0,4826
747,2014-02-26,3,5253.0,490,0,0,5538
748,2014-02-26,3,4991.0,445,0,0,4691
749,2014-02-26,3,4183.0,580,0,0,3833
750,2014-02-26,3,3375.0,324,0,0,4116
751,2014-02-26,3,3530.0,544,0,0,2618
752,2014-02-26,3,4159.0,423,0,0,4012
753,2014-02-26,3,6656.0,662,0,0,6713
754,2014-02-26,3,4534.0,659,0,0,4333
755,2014-02-26,3,7427.0,739,0,0,7603
756,2014-02-26,3,11583.0,1829,0,0,12511
757,2014-02-26,3,5077.0,493,0,0,3410
758,2014-02-26,3,4394.0,663,0,0,3500
759,2014-02-26,3,6099.0,772,0,0,4898
760,2014-02-26,3,6295.0,1075,0,0,6150
761,2014-02-26,3,7075.0,853,0,0,12578
762,2014-02-26,3,2950.0,305,0,0,2377
763,2014-02-26,3,4776.0,481,0,0,4845
764,2014-02-26,3,3786.0,489,0,0,2402
765,2014-02-26,3,7999.0,731,0,0,6076
766,2014-02-26,3,4434.0,388,0,0,4607
767,2014-02-26,3,4625.0,524,0,0,4491
768,2014-02-26,3,9775.0,1137,0,0,11101
769,2014-02-26,3,9127.0,2903,0,0,8890
770,2014-02-26,3,5626.0,732,0,0,4414
771,2014-02-26,3,5143.0,626,0,0,5537
772,2014-02-26,3,3197.0,465,0,0,3175
773,2014-02-26,3,4542.0,727,0,0,3516
774,2014-02-26,3,4287.0,609,0,0,5222
775,2014-02-26,3,6591.0,549,0,0,4957
776,2014-02-26,3,4439.0,539,0,0,4199
777,2014-02-26,3,3526.0,317,0,0,1068
778,2014-02-26,3,4193.0,670,0,0,3869
779,2014-02-26,3,4937.0,582,0,0,5352
780,2014-02-26,3,4484.0,599,0,0,4900
781,2014-02-26,3,3903.0,590,0,0,3602
782,2014-02-26,3,4179.0,445,0,0,7088
783,2014-02-26,3,4633.0,530,0,0,4714
784,2014-02-26,3,7396.0,908,0,0,6338
785,2014-02-26,3,4752.0,453,0,0,4715
786,2014-02-26,3,2465.0,457,0,0,1201
787,2014-02-26,3,7340.0,930,0,0,7603
788,2014-02-26,3,14740.0,1604,0,0,17520
789,2014-02-26,3,3081.0,466,0,0,2877
790,2014-02-26,3,5511.0,554,0,0,6568
791,2014-02-26,3,5826.0,702,0,0,6275
792,2014-02-26,3,6022.0,692,0,0,5414
793,2014-02-26,3,3049.0,330,0,0,5019
794,2014-02-26,3,2724.0,506,0,0,2364
795,2014-02-26,3,4268.0,485,0,0,5023
796,2014-02-26,3,5262.0,587,0,0,5197
797,2014-02-26,3,3078.0,330,0,0,2931
798,2014-02-26,3,5056.0,790,0,0,5695
799,2014-02-26,3,8544.0,807,0,0,8867
800,2014-02-26,3,5309.0,539,0,0,5108
801,2014-02-26,3,3110.0,316,0,0,4666
802,2014-02-26,3,4438.0,368,0,0,4508
803,2014-02-26,3,3401.0,340,0,0,4357
804,2014-02-26,3,4324.0,383,0,0,5623
805,2014-02-26,3,3806.0,409,0,0,4229
806,2014-02-26,3,5313.0,455,0,0,6258
807,2014-02-26,3,7233.0,826,0,0,9419
808,2014-02-26,3,5483.0,480,0,0,5205
809,2014-02-26,3,7491.0,783,0,0,6818
810,2014-02-26,3,4874.0,457,0,0,2705
811,2014-02-26,3,3151.0,600,0,0,2830
812,2014-02-26,3,4916.0,699,0,0,3829
813,2014-02-26,3,5365.0,624,0,0,4451
814,2014-02-26,3,6048.0,539,0,0,5352
815,2014-02-26,3,7456.0,829,0,0,8010
816,2014-02-26,3,4181.0,646,0,0,3166
817,2014-02-26,3,18600.0,2841,0,1,20727
818,2014-02-26,3,4339.0,504,0,0,4866
819,2014-02-26,3,4805.0,459,0,0,4497
820,2014-02-26,3,10390.0,1035,0,0,9803
821,2014-02-26,3,5937.0,802,0,0,6935
822,2014-02-26,3,5285.0,480,0,0,7309
823,2014-02-26,3,4371.0,487,0,0,4213
824,2014-02-26,3,5919.0,847,0,0,6260
825,2014-02-26,3,3393.0,445,0,0,3743
826,2014-02-26,3,8801.0,880,0,0,7655
827,2014-02-26,3,8779.0,1258,0,0,9519
828,2014-02-26,3,4392.0,578,0,0,4235
829,2014-02-26,3,4482.0,681,0,0,4820
830,2014-02-26,3,5431.0,541,0,0,3641
831,2014-02-26,3,11961.0,1687,0,0,10187
832,2014-02-26,3,4408.0,430,0,0,4427
833,2014-02-26,3,4306.0,495,0,0,4449
834,2014-02-26,3,4744.0,575,0,0,5992
835,2014-02-26,3,3776.0,543,0,0,4869
836,2014-02-26,3,4617.0,619,0,0,4578
837,2014-02-26,3,5244.0,658,0,0,5534
838,2014-02-26,3,6243.0,716,0,0,7003
839,2014-02-26,3,4568.0,652,0,0,5723
840,2014-02-26,3,6531.0,1047,0,0,6045
841,2014-02-26,3,2028.0,351,0,0,1988
842,2014-02-26,3,13658.0,930,0,0,16111
843,2014-02-26,3,6763.0,861,0,0,5700
844,2014-02-26,3,3069.0,418,0,0,3723
845,2014-02-26,3,4281.0,330,0,0,4064
846,2014-02-26,3,6360.0,701,0,0,6934
847,2014-02-26,3,6109.0,932,0,0,5416
848,2014-02-26,3,4789.0,640,0,0,4771
849,2014-02-26,3,6060.0,760,0,0,6979
850,2014-02-26,3,4269.0,517,0,0,4696
851,2014-02-26,3,4459.0,452,0,0,4248
852,2014-02-26,3,3839.0,550,0,0,3636
853,2014-02-26,3,7189.0,888,0,0,7248
854,2014-02-26,3,4376.0,541,0,0,4595
855,2014-02-26,3,4186.0,490,0,0,4434
856,2014-02-26,3,5065.0,812,0,0,4269
857,2014-02-26,3,5182.0,759,0,0,5600
858,2014-02-26,3,3996.0,407,0,0,3971
859,2014-02-26,3,5898.0,616,0,0,5771
860,2014-02-26,3,3966.0,575,0,0,3700
861,2014-02-26,3,3113.0,520,0,0,3758
862,2014-02-26,3,6912.0,996,0,0,7313
863,2014-02-26,3,6072.0,806,0,0,6396
864,2014-02-26,3,3446.0,536,0,0,2474
865,2014-02-26,3,8163.0,678,0,0,7819
866,2014-02-26,3,4713.0,336,0,0,6002
867,2014-02-26,3,3453.0,334,0,0,3068
868,2014-02-26,3,6445.0,523,0,0,6510
869,2014-02-26,3,4067.0,732,0,0,6194
870,2014-02-26,3,5925.0,811,0,0,7407
871,2014-02-26,3,4915.0,410,0,0,6267
872,2014-02-26,3,8821.0,978,0,0,6940
873,2014-02-26,3,3339.0,422,0,0,2976
874,2014-02-26,3,3332.0,416,0,0,3634
875,2014-02-26,3,4137.0,458,0,0,4158
876,2014-02-26,3,6593.0,834,0,0,5912
877,2014-02-26,3,5464.0,856,0,0,4032
878,2014-02-26,3,7239.0,753,0,0,6511
879,2014-02-26,3,2484.0,260,0,0,2788
880,2014-02-26,3,6224.0,756,0,0,4018
881,2014-02-26,3,3439.0,589,0,0,2980
882,2014-02-26,3,5705.0,815,0,0,5172
883,2014-02-26,3,4813.0,581,0,0,5435
884,2014-02-26,3,3938.0,417,0,0,4419
885,2014-02-26,3,4832.0,725,0,0,3966
886,2014-02-26,3,5648.0,705,0,0,5505
887,2014-02-26,3,4753.0,416,0,0,5143
888,2014-02-26,3,5338.0,570,0,0,6463
889,2014-02-26,3,2990.0,383,0,0,3052
890,2014-02-26,3,3686.0,337,0,0,4352
891,2014-02-26,3,6628.0,1011,0,0,4900
892,2014-02-26,3,4992.0,619,0,0,5820
893,2014-02-26,3,5790.0,844,0,0,5007
894,2014-02-26,3,6268.0,941,0,0,7100
895,2014-02-26,3,7765.0,779,0,0,6970
896,2014-02-26,3,5636.0,936,0,0,5235
897,2014-02-26,3,1933.0,247,0,0,1610
898,2014-02-26,3,4845.0,617,0,0,5390
899,2014-02-26,3,4029.0,485,0,0,4427
900,2014-02-26,3,4282.0,491,0,0,4148
901,2014-02-26,3,5596.0,545,0,0,6678
902,2014-02-26,3,4108.0,614,0,0,3919
903,2014-02-26,3,9132.0,716,0,0,9132
904,2014-02-26,3,3979.0,403,0,0,3716
905,2014-02-26,3,5831.0,950,0,0,9456
906,2014-02-26,3,7403.0,1045,0,0,8222
907,2014-02-26,3,5177.0,753,0,0,4602
908,2014-02-26,3,2632.0,290,0,0,3702
909,2014-02-26,3,7078.0,811,0,0,9013
910,2014-02-26,3,3646.0,432,0,0,3787
911,2014-02-26,3,7863.0,794,0,0,7614
912,2014-02-26,3,4447.0,645,0,0,3838
913,2014-02-26,3,6984.0,992,0,0,6357
914,2014-02-26,3,8070.0,1070,0,0,7628
915,2014-02-26,3,4259.0,375,0,0,5661
916,2014-02-26,3,4222.0,621,0,0,4183
917,2014-02-26,3,5864.0,760,0,0,5143
918,2014-02-26,3,3909.0,497,0,0,3632
919,2014-02-26,3,4297.0,633,0,0,4358
920,2014-02-26,3,4579.0,532,0,0,3817
921,2014-02-26,3,7285.0,962,0,0,6226
922,2014-02-26,3,6111.0,656,0,0,5772
923,2014-02-26,3,4399.0,571,0,0,3903
924,2014-02-26,3,3609.0,416,0,0,3660
925,2014-02-26,3,4781.0,1050,0,0,5367
926,2014-02-26,3,6397.0,548,0,0,6790
927,2014-02-26,3,4734.0,737,0,0,4209
928,2014-02-26,3,6360.0,581,0,0,7473
929,2014-02-26,3,4858.0,661,0,0,4594
930,2014-02-26,3,4503.0,861,0,0,6802
931,2014-02-26,3,2077.0,307,0,0,7829
932,2014-02-26,3,6669.0,725,0,0,7591
933,2014-02-26,3,5896.0,856,0,0,4891
934,2014-02-26,3,5062.0,599,0,0,4717
935,2014-02-26,3,4755.0,555,0,0,4101
936,2014-02-26,3,6180.0,866,0,0,5088
937,2014-02-26,3,4723.0,419,0,0,4774
938,2014-02-26,3,7021.0,796,0,0,7826
939,2014-02-26,3,5275.0,544,0,0,3068
940,2014-02-26,3,5148.0,622,0,0,3801
941,2014-02-26,3,3933.0,480,0,0,5514
942,2014-02-26,3,4297.0,350,0,0,4285
943,2014-02-26,3,5553.0,486,0,0,4962
944,2014-02-26,3,5552.0,992,0,0,8487
945,2014-02-26,3,3726.0,512,0,0,3711
946,2014-02-26,3,2812.0,422,0,0,3414
948,2014-02-26,3,6313.0,1670,0,0,7245
949,2014-02-26,3,3945.0,448,0,0,4846
950,2014-02-26,3,4189.0,523,0,0,3510
951,2014-02-26,3,5273.0,587,0,0,5344
952,2014-02-26,3,5146.0,464,0,0,6821
953,2014-02-26,3,3797.0,466,0,0,1883
954,2014-02-26,3,5564.0,878,0,0,3685
955,2014-02-26,3,5235.0,526,0,0,4169
956,2014-02-26,3,3426.0,551,0,0,1986
957,2014-02-26,3,6621.0,827,0,0,5806
958,2014-02-26,3,3275.0,507,0,0,4305
959,2014-02-26,3,5539.0,670,0,0,2911
960,2014-02-26,3,4456.0,419,0,0,8229
961,2014-02-26,3,5206.0,609,0,0,4330
962,2014-02-26,3,5033.0,757,0,0,4544
963,2014-02-26,3,7782.0,832,0,0,8145
964,2014-02-26,3,6595.0,1096,0,0,2806
965,2014-02-26,3,6513.0,809,0,0,7133
966,2014-02-26,3,4833.0,635,0,0,3720
967,2014-02-26,3,6588.0,802,0,0,6302
968,2014-02-26,3,5666.0,741,0,0,4858
969,2014-02-26,3,2971.0,593,0,0,2948
970,2014-02-26,3,3124.0,427,0,0,3221
971,2014-02-26,3,5948.0,752,0,0,6473
972,2014-02-26,3,2404.0,335,0,0,3273
973,2014-02-26,3,4775.0,677,0,0,5720
974,2014-02-26,3,10287.0,1499,0,0,9387
975,2014-02-26,3,5733.0,690,0,0,5313
976,2014-02-26,3,5345.0,653,0,0,5766
977,2014-02-26,3,3382.0,399,0,0,1648
978,2014-02-26,3,5449.0,862,0,0,3845
979,2014-02-26,3,3827.0,497,0,0,6397
980,2014-02-26,3,6729.0,603,0,0,5066
981,2014-02-26,3,5509.0,583,0,0,3096
982,2014-02-26,3,5157.0,496,0,0,6440
983,2014-02-26,3,9389.0,1369,0,0,8500
984,2014-02-26,3,4362.0,644,0,0,4669
985,2014-02-26,3,4947.0,581,0,0,5490
986,2014-02-26,3,4481.0,699,0,0,4991
987,2014-02-26,3,5030.0,773,0,0,4468
988,2014-02-26,3,3850.0,663,0,0,2745
989,2014-02-26,3,4622.0,566,0,0,3798
990,2014-02-26,3,3887.0,393,0,0,3505
991,2014-02-26,3,5023.0,506,0,0,5071
992,2014-02-26,3,5699.0,764,0,0,4154
993,2014-02-26,3,4502.0,530,0,0,5813
994,2014-02-26,3,3344.0,381,0,0,3647
995,2014-02-26,3,7144.0,653,0,0,7096
996,2014-02-26,3,4398.0,532,0,0,4278
997,2014-02-26,3,3504.0,332,0,0,6487
998,2014-02-26,3,2846.0,419,0,0,4210
999,2014-02-26,3,6017.0,476,0,0,6164
1000,2014-02-26,3,6054.0,624,0,0,5353
1001,2014-02-26,3,3333.0,448,0,0,5938
1002,2014-02-26,3,4555.0,561,0,0,3355
1003,2014-02-26,3,6019.0,732,0,0,5188
1004,2014-02-26,3,3596.0,344,0,0,4523
1005,2014-02-26,3,4666.0,729,0,0,5275
1006,2014-02-26,3,4400.0,677,0,0,4629
1007,2014-02-26,3,4302.0,632,0,0,5486
1008,2014-02-26,3,3775.0,568,0,0,8115
1009,2014-02-26,3,3877.0,433,0,0,3105
1010,2014-02-26,3,5917.0,619,0,0,7366
1011,2014-02-26,3,5564.0,791,0,0,6401
1012,2014-02-26,3,4652.0,449,0,0,4972
1013,2014-02-26,3,3501.0,445,0,0,4238
1014,2014-02-26,3,9504.0,1141,0,0,9381
1015,2014-02-26,3,5106.0,475,0,0,4425
1016,2014-02-26,3,3897.0,459,0,0,3902
1017,2014-02-26,3,5740.0,908,0,0,5178
1018,2014-02-26,3,8475.0,1136,0,0,8972
1019,2014-02-26,3,5884.0,600,0,0,5176
1020,2014-02-26,3,6669.0,910,0,0,7158
1021,2014-02-26,3,6516.0,885,0,0,6449
1022,2014-02-26,3,5002.0,699,0,0,6622
1023,2014-02-26,3,4560.0,521,0,0,4925
1024,2014-02-26,3,4654.0,646,0,0,4994
1025,2014-02-26,3,6345.0,774,0,0,6617
1026,2014-02-26,3,8458.0,1125,0,0,7296
1027,2014-02-26,3,8548.0,1336,0,0,10377
1028,2014-02-26,3,3318.0,448,0,0,3625
1029,2014-02-26,3,4233.0,739,0,0,4608
1030,2014-02-26,3,2107.0,228,0,0,2728
1031,2014-02-26,3,3617.0,362,0,0,4086
1032,2014-02-26,3,6272.0,734,0,0,7124
1033,2014-02-26,3,11025.0,1145,0,0,11082
1034,2014-02-26,3,4585.0,593,0,0,4612
1035,2014-02-26,3,3350.0,437,0,0,3737
1036,2014-02-26,3,4621.0,455,0,0,4650
1037,2014-02-26,3,5328.0,780,0,0,4308
1038,2014-02-26,3,3858.0,383,0,0,4722
1039,2014-02-26,3,7546.0,1034,0,0,5985
1040,2014-02-26,3,7335.0,893,0,0,7154
1041,2014-02-26,3,4535.0,586,0,0,4911
1042,2014-02-26,3,3670.0,486,0,0,2812
1043,2014-02-26,3,5535.0,861,0,0,6653
1044,2014-02-26,3,4856.0,714,0,0,5813
1045,2014-02-26,3,5580.0,724,0,0,5050
1046,2014-02-26,3,5586.0,492,0,0,6830
1047,2014-02-26,3,4447.0,539,0,0,3743
1048,2014-02-26,3,5042.0,421,0,0,4620
1049,2014-02-26,3,3234.0,608,0,0,3311
1050,2014-02-26,3,6491.0,503,0,0,5487
1051,2014-02-26,3,5422.0,920,0,0,5768
1052,2014-02-26,3,6271.0,756,0,0,5970
1053,2014-02-26,3,7309.0,894,0,0,8068
1054,2014-02-26,3,4900.0,555,0,0,3926
1055,2014-02-26,3,5273.0,804,0,0,5809
1056,2014-02-26,3,2739.0,303,0,0,4207
1057,2014-02-26,3,4067.0,490,0,0,5364
1058,2014-02-26,3,7272.0,804,0,0,6768
1059,2014-02-26,3,6322.0,973,0,0,6142
1060,2014-02-26,3,6317.0,831,0,0,5834
1061,2014-02-26,3,5995.0,517,0,0,5622
1062,2014-02-26,3,4634.0,484,0,0,4770
1063,2014-02-26,3,3056.0,448,0,0,3340
1064,2014-02-26,3,8563.0,1090,0,0,6723
1065,2014-02-26,3,3730.0,507,0,0,1162
1066,2014-02-26,3,11315.0,1197,0,0,10256
1067,2014-02-26,3,4498.0,411,0,0,4991
1068,2014-02-26,3,3326.0,239,0,0,-3039
1069,2014-02-26,3,5665.0,922,0,0,6012
1070,2014-02-26,3,5093.0,675,0,0,6601
1071,2014-02-26,3,5011.0,634,0,0,5025
1072,2014-02-26,3,6641.0,711,0,0,2645
1073,2014-02-26,3,5867.0,870,0,0,5177
1074,2014-02-26,3,3496.0,430,0,0,3870
1075,2014-02-26,3,9627.0,1030,0,0,10665
1076,2014-02-26,3,2698.0,482,0,0,1326
1077,2014-02-26,3,3580.0,450,0,0,3322
1078,2014-02-26,3,4556.0,415,0,0,6209
1079,2014-02-26,3,5918.0,560,0,0,5993
1080,2014-02-26,3,8319.0,733,0,0,7804
1081,2014-02-26,3,6109.0,1031,0,0,4808
1082,2014-02-26,3,5412.0,885,0,0,4339
1083,2014-02-26,3,3821.0,306,0,0,3171
1084,2014-02-26,3,4218.0,646,0,0,4279
1085,2014-02-26,3,5459.0,661,0,0,5873
1086,2014-02-26,3,4711.0,635,0,0,6033
1087,2014-02-26,3,4542.0,487,0,0,5478
1088,2014-02-26,3,5789.0,611,0,0,3660
1089,2014-02-26,3,9350.0,1025,0,0,7549
1090,2014-02-26,3,5400.0,811,0,0,2834
1091,2014-02-26,3,5960.0,559,0,0,5425
1092,2014-02-26,3,10603.0,1102,0,0,9745
1093,2014-02-26,3,6333.0,710,0,0,6059
1094,2014-02-26,3,3448.0,330,0,0,4285
1095,2014-02-26,3,4034.0,609,0,0,2851
1096,2014-02-26,3,3631.0,535,0,0,2835
1097,2014-02-26,3,8833.0,2348,0,0,8142
1098,2014-02-26,3,4062.0,646,0,0,5329
1099,2014-02-26,3,5460.0,718,0,0,7220
1100,2014-02-26,3,3637.0,534,0,0,3925
1101,2014-02-26,3,6639.0,812,0,0,7565
1102,2014-02-26,3,6643.0,727,0,0,3732
1103,2014-02-26,3,3582.0,314,0,0,4568
1104,2014-02-26,3,3787.0,336,0,0,3703
1105,2014-02-26,3,3142.0,405,0,0,2307
1106,2014-02-26,3,3976.0,510,0,0,4376
1107,2014-02-26,3,3860.0,504,0,0,2573
