Store,Date,DayOfWeek,Sales,Customers,Promo,mean_Promo,POST_Promo,POST_Sales
1100,2014-02-26,3,3637.0,534,0,0.0,0,3542
1101,2014-02-26,3,6639.0,812,0,0.0,0,8386
1102,2014-02-26,3,6643.0,727,0,0.0,0,6453
1103,2014-02-26,3,3582.0,314,0,0.0,0,4105
1104,2014-02-26,3,3787.0,336,0,0.0,0,4543
1105,2014-02-26,3,3142.0,405,0,0.0,0,3189
1106,2014-02-26,3,3976.0,510,0,0.0,0,3833
1107,2014-02-26,3,3860.0,504,0,0.0,0,4605
1108,2014-02-26,3,3836.0,501,0,0.0,0,4488
1109,2014-02-26,3,4372.0,438,0,0.0,0,3624
1110,2014-02-26,3,2505.0,401,0,0.0,0,2355
1111,2014-02-26,3,4516.0,446,0,0.0,0,4879
1112,2014-02-26,3,6613.0,654,0,0.0,0,7036
1113,2014-02-26,3,5022.0,630,0,0.0,0,4565
1114,2014-02-26,3,17170.0,2807,0,0.0,0,16714
1115,2014-02-26,3,4259.0,342,0,0.0,0,4521
1,2014-02-19,3,4935.0,547,1,1.0,1,4612
2,2014-02-19,3,6419.0,774,1,1.0,1,4476
3,2014-02-19,3,8156.0,812,1,1.0,1,7103
4,2014-02-19,3,9010.0,1278,1,1.0,1,9646
5,2014-02-19,3,5307.0,603,1,1.0,1,4928
6,2014-02-19,3,5552.0,646,1,1.0,1,8535
7,2014-02-19,3,7834.0,855,1,1.0,1,9558
8,2014-02-19,3,5299.0,631,1,1.0,1,4843
9,2014-02-19,3,6526.0,560,1,1.0,1,7661
10,2014-02-19,3,5561.0,600,1,1.0,1,6241
11,2014-02-19,3,7587.0,1106,1,1.0,1,8381
12,2014-02-19,3,7975.0,911,1,1.0,1,8329
13,2014-02-19,3,5254.0,377,1,1.0,1,4575
14,2014-02-19,3,6511.0,695,1,1.0,1,6690
15,2014-02-19,3,6976.0,611,1,1.0,1,6736
16,2014-02-19,3,8806.0,982,1,1.0,1,8928
17,2014-02-19,3,6823.0,833,1,1.0,1,7362
18,2014-02-19,3,6948.0,756,1,1.0,1,7051
19,2014-02-19,3,6412.0,652,1,1.0,1,8198
20,2014-02-19,3,8108.0,899,1,1.0,1,7682
21,2014-02-19,3,5669.0,522,1,1.0,1,5262
22,2014-02-19,3,4140.0,446,1,1.0,1,4853
23,2014-02-19,3,5731.0,452,1,1.0,1,6134
24,2014-02-19,3,9249.0,858,1,1.0,1,10226
25,2014-02-19,3,16406.0,2105,1,1.0,1,16054
26,2014-02-19,3,6175.0,494,1,1.0,1,7201
27,2014-02-19,3,9354.0,997,1,1.0,1,9814
28,2014-02-19,3,6141.0,668,1,1.0,1,4719
29,2014-02-19,3,6712.0,604,1,1.0,1,8582
30,2014-02-19,3,5192.0,825,1,1.0,1,5716
31,2014-02-19,3,5859.0,576,1,1.0,1,5418
32,2014-02-19,3,4697.0,526,1,1.0,1,3938
33,2014-02-19,3,8511.0,809,1,1.0,1,8986
34,2014-02-19,3,8188.0,986,1,1.0,1,7325
35,2014-02-19,3,9519.0,722,1,1.0,1,10420
36,2014-02-19,3,9112.0,1095,1,1.0,1,9542
37,2014-02-19,3,5717.0,595,1,1.0,1,7236
38,2014-02-19,3,6061.0,566,1,1.0,1,6930
39,2014-02-19,3,5653.0,721,1,1.0,1,6163
40,2014-02-19,3,4395.0,592,1,1.0,1,5486
41,2014-02-19,3,5296.0,383,1,1.0,1,6633
42,2014-02-19,3,11478.0,1247,1,1.0,1,10598
43,2014-02-19,3,7345.0,627,1,1.0,1,7142
44,2014-02-19,3,5921.0,700,1,1.0,1,5755
45,2014-02-19,3,5303.0,374,1,1.0,1,4932
46,2014-02-19,3,5448.0,651,1,1.0,1,5571
47,2014-02-19,3,7603.0,962,1,1.0,1,7794
48,2014-02-19,3,3826.0,440,1,1.0,1,4767
49,2014-02-19,3,7135.0,474,1,1.0,1,7367
50,2014-02-19,3,4282.0,341,1,1.0,1,4141
51,2014-02-19,3,5851.0,416,1,1.0,1,6821
52,2014-02-19,3,8165.0,539,1,1.0,1,9684
53,2014-02-19,3,5281.0,549,1,1.0,1,7237
54,2014-02-19,3,8101.0,741,1,1.0,1,7592
55,2014-02-19,3,5097.0,595,1,1.0,1,4201
56,2014-02-19,3,5332.0,393,1,1.0,1,7654
57,2014-02-19,3,10951.0,1046,1,1.0,1,11879
58,2014-02-19,3,6073.0,485,1,1.0,1,7756
59,2014-02-19,3,5801.0,610,1,1.0,1,7207
60,2014-02-19,3,8932.0,811,1,1.0,1,8839
61,2014-02-19,3,4944.0,592,1,1.0,1,4308
62,2014-02-19,3,7161.0,791,1,1.0,1,9542
63,2014-02-19,3,6829.0,609,1,1.0,1,6223
64,2014-02-19,3,10463.0,743,1,1.0,1,10699
65,2014-02-19,3,5102.0,435,1,1.0,1,5507
66,2014-02-19,3,5930.0,477,1,1.0,1,5762
67,2014-02-19,3,8936.0,902,1,1.0,1,6708
68,2014-02-19,3,6679.0,1048,1,1.0,1,7995
69,2014-02-19,3,8926.0,1150,1,1.0,1,10638
70,2014-02-19,3,7151.0,683,1,1.0,1,6700
71,2014-02-19,3,8585.0,684,1,1.0,1,8310
72,2014-02-19,3,4870.0,513,1,1.0,1,9024
73,2014-02-19,3,4827.0,527,1,1.0,1,5736
74,2014-02-19,3,6664.0,893,1,1.0,1,6336
75,2014-02-19,3,5059.0,535,1,1.0,1,5888
76,2014-02-19,3,7774.0,834,1,1.0,1,10791
77,2014-02-19,3,6527.0,599,1,1.0,1,7133
78,2014-02-19,3,3716.0,488,1,1.0,1,4797
79,2014-02-19,3,5932.0,617,1,1.0,1,5839
80,2014-02-19,3,7006.0,525,1,1.0,1,7812
81,2014-02-19,3,5998.0,496,1,1.0,1,7251
82,2014-02-19,3,9366.0,865,1,1.0,1,9034
83,2014-02-19,3,3836.0,335,1,1.0,1,3647
84,2014-02-19,3,13803.0,1479,1,1.0,1,13773
85,2014-02-19,3,6238.0,866,1,1.0,1,7946
86,2014-02-19,3,5392.0,630,1,1.0,1,4859
87,2014-02-19,3,6488.0,817,1,1.0,1,8047
88,2014-02-19,3,7034.0,737,1,1.0,1,6610
89,2014-02-19,3,6361.0,634,1,1.0,1,8501
90,2014-02-19,3,8795.0,1051,1,1.0,1,9200
91,2014-02-19,3,6685.0,759,1,1.0,1,7048
92,2014-02-19,3,6103.0,537,1,1.0,1,6983
93,2014-02-19,3,5946.0,588,1,1.0,1,6321
94,2014-02-19,3,7119.0,614,1,1.0,1,6228
95,2014-02-19,3,7558.0,801,1,1.0,1,7974
96,2014-02-19,3,5887.0,617,1,1.0,1,4877
97,2014-02-19,3,6710.0,665,1,1.0,1,6909
98,2014-02-19,3,4868.0,416,1,1.0,1,5044
99,2014-02-19,3,5707.0,482,1,1.0,1,6904
100,2014-02-19,3,6646.0,582,1,1.0,1,7667
101,2014-02-19,3,8045.0,767,1,1.0,1,7735
102,2014-02-19,3,7764.0,1089,1,1.0,1,6149
103,2014-02-19,3,4449.0,424,1,1.0,1,7002
104,2014-02-19,3,9662.0,1248,1,1.0,1,10712
105,2014-02-19,3,4347.0,544,1,1.0,1,6403
106,2014-02-19,3,8946.0,876,1,1.0,1,8620
107,2014-02-19,3,7239.0,900,1,1.0,1,7993
108,2014-02-19,3,9766.0,757,1,1.0,1,10654
109,2014-02-19,3,6369.0,713,1,1.0,1,6514
110,2014-02-19,3,4215.0,562,1,1.0,1,4946
111,2014-02-19,3,7309.0,589,1,1.0,1,8229
112,2014-02-19,3,6362.0,737,1,1.0,1,7460
113,2014-02-19,3,8657.0,791,1,1.0,1,10578
114,2014-02-19,3,5946.0,621,1,1.0,1,5792
115,2014-02-19,3,6342.0,495,1,1.0,1,8649
116,2014-02-19,3,7236.0,752,1,1.0,1,6835
117,2014-02-19,3,4022.0,506,1,1.0,1,4685
118,2014-02-19,3,7812.0,644,1,1.0,1,6807
119,2014-02-19,3,6177.0,673,1,1.0,1,7654
120,2014-02-19,3,7709.0,655,1,1.0,1,7357
121,2014-02-19,3,4146.0,468,1,1.0,1,4865
122,2014-02-19,3,5210.0,648,1,1.0,1,5549
123,2014-02-19,3,10229.0,1147,1,1.0,1,8047
124,2014-02-19,3,3960.0,492,1,1.0,1,5111
125,2014-02-19,3,10755.0,1482,1,1.0,1,11943
126,2014-02-19,3,6218.0,551,1,1.0,1,3827
127,2014-02-19,3,5711.0,674,1,1.0,1,5035
128,2014-02-19,3,7874.0,631,1,1.0,1,7648
129,2014-02-19,3,8951.0,1059,1,1.0,1,10219
130,2014-02-19,3,5638.0,619,1,1.0,1,4252
131,2014-02-19,3,5525.0,580,1,1.0,1,6613
132,2014-02-19,3,5638.0,544,1,1.0,1,5819
133,2014-02-19,3,5853.0,717,1,1.0,1,5758
134,2014-02-19,3,4949.0,520,1,1.0,1,3549
135,2014-02-19,3,5439.0,488,1,1.0,1,6302
136,2014-02-19,3,6966.0,498,1,1.0,1,7155
137,2014-02-19,3,6767.0,811,1,1.0,1,8170
138,2014-02-19,3,7414.0,710,1,1.0,1,7767
139,2014-02-19,3,6681.0,512,1,1.0,1,6588
140,2014-02-19,3,7690.0,996,1,1.0,1,7526
141,2014-02-19,3,6202.0,635,1,1.0,1,8462
142,2014-02-19,3,4934.0,603,1,1.0,1,5431
143,2014-02-19,3,6188.0,550,1,1.0,1,6575
144,2014-02-19,3,7505.0,665,1,1.0,1,7669
145,2014-02-19,3,9071.0,1220,1,1.0,1,8312
146,2014-02-19,3,8185.0,681,1,1.0,1,7255
147,2014-02-19,3,8403.0,869,1,1.0,1,9039
148,2014-02-19,3,8849.0,817,1,1.0,1,8739
149,2014-02-19,3,5940.0,478,1,1.0,1,6481
150,2014-02-19,3,8638.0,811,1,1.0,1,6470
151,2014-02-19,3,6703.0,647,1,1.0,1,6869
152,2014-02-19,3,6857.0,739,1,1.0,1,6051
153,2014-02-19,3,9960.0,747,1,1.0,1,7852
154,2014-02-19,3,8526.0,706,1,1.0,1,10058
155,2014-02-19,3,6849.0,620,1,1.0,1,5962
156,2014-02-19,3,7684.0,758,1,1.0,1,6108
157,2014-02-19,3,10102.0,989,1,1.0,1,10712
158,2014-02-19,3,8073.0,521,1,1.0,1,7609
159,2014-02-19,3,7670.0,684,1,1.0,1,8175
160,2014-02-19,3,6130.0,526,1,1.0,1,5939
161,2014-02-19,3,6801.0,797,1,1.0,1,7465
162,2014-02-19,3,8072.0,551,1,1.0,1,7384
163,2014-02-19,3,6907.0,850,1,1.0,1,8998
164,2014-02-19,3,6338.0,666,1,1.0,1,6920
165,2014-02-19,3,4280.0,410,1,1.0,1,4611
166,2014-02-19,3,5676.0,748,1,1.0,1,6158
167,2014-02-19,3,10762.0,1150,1,1.0,1,9900
168,2014-02-19,3,8202.0,777,1,1.0,1,8010
169,2014-02-19,3,7479.0,694,1,1.0,1,8065
170,2014-02-19,3,4921.0,554,1,1.0,1,4649
171,2014-02-19,3,8756.0,901,1,1.0,1,6704
172,2014-02-19,3,6776.0,817,1,1.0,1,8264
173,2014-02-19,3,8239.0,1044,1,1.0,1,6532
174,2014-02-19,3,5579.0,445,1,1.0,1,5964
175,2014-02-19,3,5286.0,615,1,1.0,1,6603
176,2014-02-19,3,5239.0,683,1,1.0,1,5942
177,2014-02-19,3,4730.0,576,1,1.0,1,4700
178,2014-02-19,3,10101.0,925,1,1.0,1,10546
179,2014-02-19,3,7221.0,942,1,1.0,1,8154
180,2014-02-19,3,7072.0,821,1,1.0,1,8230
181,2014-02-19,3,7671.0,748,1,1.0,1,7596
182,2014-02-19,3,5598.0,426,1,1.0,1,5612
183,2014-02-19,3,4583.0,548,1,1.0,1,5397
184,2014-02-19,3,6905.0,603,1,1.0,1,7149
185,2014-02-19,3,7647.0,582,1,1.0,1,7948
186,2014-02-19,3,3880.0,399,1,1.0,1,3845
187,2014-02-19,3,6104.0,720,1,1.0,1,6251
188,2014-02-19,3,5379.0,452,1,1.0,1,5721
189,2014-02-19,3,9650.0,859,1,1.0,1,13504
190,2014-02-19,3,7600.0,655,1,1.0,1,11367
191,2014-02-19,3,5626.0,584,1,1.0,1,6211
192,2014-02-19,3,6708.0,488,1,1.0,1,8430
193,2014-02-19,3,6985.0,971,1,1.0,1,6971
194,2014-02-19,3,4683.0,408,1,1.0,1,5396
195,2014-02-19,3,11511.0,1362,1,1.0,1,12397
196,2014-02-19,3,4696.0,646,1,1.0,1,4920
197,2014-02-19,3,6848.0,841,1,1.0,1,6877
198,2014-02-19,3,3442.0,356,1,1.0,1,4470
199,2014-02-19,3,8037.0,638,1,1.0,1,8749
200,2014-02-19,3,8065.0,1010,1,1.0,1,7706
201,2014-02-19,3,4781.0,403,1,1.0,1,4927
202,2014-02-19,3,6298.0,487,1,1.0,1,6209
203,2014-02-19,3,7730.0,1004,1,1.0,1,6592
204,2014-02-19,3,6078.0,560,1,1.0,1,6800
205,2014-02-19,3,7019.0,918,1,1.0,1,5928
206,2014-02-19,3,6862.0,779,1,1.0,1,8332
207,2014-02-19,3,10637.0,1245,1,1.0,1,10984
208,2014-02-19,3,2649.0,376,1,1.0,1,2418
209,2014-02-19,3,5684.0,546,1,1.0,1,4052
210,2014-02-19,3,3234.0,344,1,1.0,1,2082
211,2014-02-19,3,12886.0,1511,1,1.0,1,14055
212,2014-02-19,3,5134.0,491,1,1.0,1,6407
213,2014-02-19,3,9342.0,726,1,1.0,1,9011
214,2014-02-19,3,9200.0,650,1,1.0,1,9794
215,2014-02-19,3,6679.0,504,1,1.0,1,6031
216,2014-02-19,3,7220.0,850,1,1.0,1,7137
217,2014-02-19,3,4605.0,641,1,1.0,1,4790
218,2014-02-19,3,5745.0,773,1,1.0,1,5681
219,2014-02-19,3,3237.0,427,1,1.0,1,3155
220,2014-02-19,3,5841.0,749,1,1.0,1,8318
221,2014-02-19,3,5311.0,502,1,1.0,1,8698
222,2014-02-19,3,5145.0,589,1,1.0,1,5910
223,2014-02-19,3,8160.0,812,1,1.0,1,8585
224,2014-02-19,3,7129.0,477,1,1.0,1,7507
225,2014-02-19,3,4805.0,510,1,1.0,1,4819
226,2014-02-19,3,8225.0,786,1,1.0,1,7069
227,2014-02-19,3,6340.0,603,1,1.0,1,6356
228,2014-02-19,3,7871.0,599,1,1.0,1,8268
229,2014-02-19,3,8397.0,705,1,1.0,1,8231
230,2014-02-19,3,7097.0,865,1,1.0,1,8676
231,2014-02-19,3,4758.0,374,1,1.0,1,3374
232,2014-02-19,3,2809.0,275,1,1.0,1,3520
233,2014-02-19,3,9523.0,1066,1,1.0,1,9728
234,2014-02-19,3,11837.0,1095,1,1.0,1,12974
235,2014-02-19,3,7538.0,556,1,1.0,1,5808
236,2014-02-19,3,7566.0,923,1,1.0,1,8096
237,2014-02-19,3,4230.0,560,1,1.0,1,3798
238,2014-02-19,3,8040.0,1136,1,1.0,1,8627
239,2014-02-19,3,4406.0,441,1,1.0,1,4890
240,2014-02-19,3,5307.0,496,1,1.0,1,5814
241,2014-02-19,3,5686.0,671,1,1.0,1,8304
242,2014-02-19,3,4261.0,357,1,1.0,1,5347
243,2014-02-19,3,7643.0,969,1,1.0,1,7411
244,2014-02-19,3,5548.0,512,1,1.0,1,6604
245,2014-02-19,3,9771.0,1160,1,1.0,1,9931
246,2014-02-19,3,6662.0,889,1,1.0,1,8219
247,2014-02-19,3,8631.0,682,1,1.0,1,8927
248,2014-02-19,3,7448.0,981,1,1.0,1,8052
249,2014-02-19,3,5255.0,519,1,1.0,1,6092
250,2014-02-19,3,8878.0,676,1,1.0,1,9174
251,2014-02-19,3,18443.0,2374,1,1.0,1,18742
252,2014-02-19,3,11362.0,816,1,1.0,1,8807
253,2014-02-19,3,6231.0,721,1,1.0,1,6505
254,2014-02-19,3,3281.0,272,1,1.0,1,5241
255,2014-02-19,3,6524.0,666,1,1.0,1,6466
256,2014-02-19,3,9677.0,1265,1,1.0,1,12039
257,2014-02-19,3,5317.0,630,1,1.0,1,6327
258,2014-02-19,3,4798.0,403,1,1.0,1,5059
259,2014-02-19,3,13307.0,2452,1,1.0,1,12437
260,2014-02-19,3,6578.0,921,1,1.0,1,7036
261,2014-02-19,3,13524.0,914,1,1.0,1,13274
262,2014-02-19,3,18667.0,2957,1,1.0,1,19500
263,2014-02-19,3,2809.0,322,1,1.0,1,4144
264,2014-02-19,3,7664.0,1031,1,1.0,1,8694
265,2014-02-19,3,4783.0,517,1,1.0,1,4910
266,2014-02-19,3,4464.0,559,1,1.0,1,4911
267,2014-02-19,3,8400.0,959,1,1.0,1,10018
268,2014-02-19,3,5806.0,687,1,1.0,1,4654
269,2014-02-19,3,10715.0,1338,1,1.0,1,9379
270,2014-02-19,3,9230.0,1188,1,1.0,1,9287
271,2014-02-19,3,9712.0,919,1,1.0,1,8316
272,2014-02-19,3,7160.0,684,1,1.0,1,6332
273,2014-02-19,3,7237.0,711,1,1.0,1,6876
274,2014-02-19,3,3358.0,883,1,1.0,1,3326
275,2014-02-19,3,7806.0,789,1,1.0,1,8855
276,2014-02-19,3,4460.0,527,1,1.0,1,5300
277,2014-02-19,3,6620.0,500,1,1.0,1,5705
278,2014-02-19,3,6755.0,743,1,1.0,1,7857
279,2014-02-19,3,9005.0,656,1,1.0,1,7812
280,2014-02-19,3,5818.0,465,1,1.0,1,5941
281,2014-02-19,3,6169.0,530,1,1.0,1,5993
282,2014-02-19,3,4901.0,720,1,1.0,1,4695
283,2014-02-19,3,6254.0,654,1,1.0,1,7431
284,2014-02-19,3,6202.0,460,1,1.0,1,6080
285,2014-02-19,3,5637.0,496,1,1.0,1,5595
286,2014-02-19,3,5460.0,437,1,1.0,1,5860
287,2014-02-19,3,7320.0,749,1,1.0,1,7599
288,2014-02-19,3,5327.0,381,1,1.0,1,6989
289,2014-02-19,3,7062.0,568,1,1.0,1,7044
290,2014-02-19,3,6807.0,693,1,1.0,1,7596
291,2014-02-19,3,8403.0,855,1,1.0,1,8858
292,2014-02-19,3,6153.0,754,1,1.0,1,6182
293,2014-02-19,3,6508.0,837,1,1.0,1,7046
294,2014-02-19,3,6879.0,930,1,1.0,1,7886
295,2014-02-19,3,5573.0,699,1,1.0,1,5755
296,2014-02-19,3,7871.0,803,1,1.0,1,7369
297,2014-02-19,3,7721.0,773,1,1.0,1,8152
298,2014-02-19,3,7750.0,603,1,1.0,1,7790
299,2014-02-19,3,4323.0,506,1,1.0,1,6032
300,2014-02-19,3,7087.0,871,1,1.0,1,7111
301,2014-02-19,3,5447.0,574,1,1.0,1,5535
302,2014-02-19,3,3767.0,316,1,1.0,1,2696
303,2014-02-19,3,6039.0,662,1,1.0,1,6278
304,2014-02-19,3,7562.0,1083,1,1.0,1,8324
305,2014-02-19,3,6209.0,530,1,1.0,1,6391
306,2014-02-19,3,3853.0,418,1,1.0,1,4506
307,2014-02-19,3,2930.0,294,1,1.0,1,2333
308,2014-02-19,3,9654.0,926,1,1.0,1,8782
309,2014-02-19,3,7841.0,584,1,1.0,1,6708
310,2014-02-19,3,8257.0,693,1,1.0,1,7785
311,2014-02-19,3,7162.0,942,1,1.0,1,10192
312,2014-02-19,3,6001.0,528,1,1.0,1,5535
313,2014-02-19,3,6929.0,642,1,1.0,1,5960
314,2014-02-19,3,5772.0,603,1,1.0,1,5448
315,2014-02-19,3,4279.0,464,1,1.0,1,3744
316,2014-02-19,3,10072.0,834,1,1.0,1,10986
317,2014-02-19,3,4934.0,544,1,1.0,1,5774
318,2014-02-19,3,8249.0,659,1,1.0,1,8023
319,2014-02-19,3,8112.0,791,1,1.0,1,6304
320,2014-02-19,3,13044.0,1889,1,1.0,1,15449
321,2014-02-19,3,5413.0,517,1,1.0,1,5665
322,2014-02-19,3,5530.0,565,1,1.0,1,5356
323,2014-02-19,3,6966.0,591,1,1.0,1,10813
324,2014-02-19,3,6204.0,753,1,1.0,1,5933
325,2014-02-19,3,7088.0,656,1,1.0,1,7333
326,2014-02-19,3,4321.0,373,1,1.0,1,5407
327,2014-02-19,3,7424.0,907,1,1.0,1,7597
328,2014-02-19,3,4525.0,543,1,1.0,1,4866
329,2014-02-19,3,7553.0,645,1,1.0,1,7494
330,2014-02-19,3,4234.0,445,1,1.0,1,4420
331,2014-02-19,3,7575.0,989,1,1.0,1,7365
332,2014-02-19,3,4331.0,577,1,1.0,1,5207
333,2014-02-19,3,9363.0,1244,1,1.0,1,9941
334,2014-02-19,3,4914.0,523,1,1.0,1,5433
335,2014-02-19,3,17227.0,3075,1,1.0,1,15801
336,2014-02-19,3,16116.0,2153,1,1.0,1,15051
337,2014-02-19,3,5246.0,365,1,1.0,1,5428
338,2014-02-19,3,8164.0,625,1,1.0,1,6887
339,2014-02-19,3,5368.0,659,1,1.0,1,5676
340,2014-02-19,3,6537.0,703,1,1.0,1,6827
341,2014-02-19,3,5722.0,768,1,1.0,1,5829
342,2014-02-19,3,9534.0,734,1,1.0,1,11139
343,2014-02-19,3,7047.0,651,1,1.0,1,7850
344,2014-02-19,3,8596.0,1170,1,1.0,1,8170
345,2014-02-19,3,4693.0,494,1,1.0,1,5235
346,2014-02-19,3,7796.0,650,1,1.0,1,7056
347,2014-02-19,3,4455.0,372,1,1.0,1,6425
348,2014-02-19,3,8936.0,703,1,1.0,1,10468
349,2014-02-19,3,7315.0,780,1,1.0,1,7619
350,2014-02-19,3,6734.0,481,1,1.0,1,7202
351,2014-02-19,3,5747.0,473,1,1.0,1,5877
352,2014-02-19,3,6246.0,591,1,1.0,1,7478
353,2014-02-19,3,5310.0,1459,1,1.0,1,4914
354,2014-02-19,3,7949.0,677,1,1.0,1,8236
355,2014-02-19,3,8199.0,979,1,1.0,1,6991
356,2014-02-19,3,6098.0,434,1,1.0,1,5126
357,2014-02-19,3,7675.0,1017,1,1.0,1,7893
358,2014-02-19,3,10052.0,1117,1,1.0,1,10842
359,2014-02-19,3,6718.0,568,1,1.0,1,6916
360,2014-02-19,3,7169.0,785,1,1.0,1,6709
361,2014-02-19,3,6144.0,618,1,1.0,1,6856
362,2014-02-19,3,9335.0,1125,1,1.0,1,10202
363,2014-02-19,3,6856.0,887,1,1.0,1,10336
364,2014-02-19,3,4178.0,571,1,1.0,1,3945
365,2014-02-19,3,6200.0,607,1,1.0,1,5613
366,2014-02-19,3,6887.0,633,1,1.0,1,6411
367,2014-02-19,3,5803.0,562,1,1.0,1,6469
368,2014-02-19,3,11168.0,794,1,1.0,1,10310
369,2014-02-19,3,6354.0,542,1,1.0,1,7629
370,2014-02-19,3,7341.0,576,1,1.0,1,9308
371,2014-02-19,3,7146.0,544,1,1.0,1,6142
372,2014-02-19,3,8375.0,734,1,1.0,1,9220
373,2014-02-19,3,4398.0,314,1,1.0,1,4979
374,2014-02-19,3,7490.0,890,1,1.0,1,8226
375,2014-02-19,3,10089.0,764,1,1.0,1,11544
376,2014-02-19,3,8111.0,920,1,1.0,1,8413
377,2014-02-19,3,7184.0,860,1,1.0,1,7483
378,2014-02-19,3,5972.0,899,1,1.0,1,10362
379,2014-02-19,3,3806.0,444,1,1.0,1,6303
380,2014-02-19,3,14721.0,1438,1,1.0,1,15984
381,2014-02-19,3,9706.0,1074,1,1.0,1,8857
382,2014-02-19,3,8283.0,646,1,1.0,1,9068
383,2014-02-19,3,17861.0,2264,1,1.0,1,16515
384,2014-02-19,3,9002.0,1008,1,1.0,1,5420
385,2014-02-19,3,8413.0,721,1,1.0,1,7499
386,2014-02-19,3,9920.0,711,1,1.0,1,10729
387,2014-02-19,3,10984.0,1260,1,1.0,1,10090
388,2014-02-19,3,10844.0,1130,1,1.0,1,11509
389,2014-02-19,3,11711.0,1340,1,1.0,1,10432
390,2014-02-19,3,13931.0,1236,1,1.0,1,13908
391,2014-02-19,3,5871.0,699,1,1.0,1,7393
392,2014-02-19,3,8017.0,748,1,1.0,1,8103
393,2014-02-19,3,6106.0,624,1,1.0,1,5324
394,2014-02-19,3,7981.0,603,1,1.0,1,7762
395,2014-02-19,3,3789.0,536,1,1.0,1,4725
396,2014-02-19,3,10147.0,1089,1,1.0,1,10515
397,2014-02-19,3,5245.0,712,1,1.0,1,6215
398,2014-02-19,3,5705.0,601,1,1.0,1,5368
399,2014-02-19,3,5171.0,524,1,1.0,1,6191
400,2014-02-19,3,9683.0,1313,1,1.0,1,9371
401,2014-02-19,3,7309.0,645,1,1.0,1,6653
402,2014-02-19,3,5569.0,545,1,1.0,1,5922
403,2014-02-19,3,7752.0,748,1,1.0,1,7903
404,2014-02-19,3,5513.0,619,1,1.0,1,5741
405,2014-02-19,3,4832.0,522,1,1.0,1,4194
406,2014-02-19,3,5754.0,447,1,1.0,1,6437
407,2014-02-19,3,3833.0,302,1,1.0,1,4569
408,2014-02-19,3,5041.0,452,1,1.0,1,6385
409,2014-02-19,3,5734.0,589,1,1.0,1,5343
410,2014-02-19,3,7372.0,878,1,1.0,1,6908
411,2014-02-19,3,8517.0,663,1,1.0,1,9464
412,2014-02-19,3,8281.0,584,1,1.0,1,8017
413,2014-02-19,3,6893.0,887,1,1.0,1,7942
414,2014-02-19,3,5854.0,430,1,1.0,1,5957
415,2014-02-19,3,5659.0,463,1,1.0,1,6021
416,2014-02-19,3,10580.0,1341,1,1.0,1,11095
417,2014-02-19,3,7849.0,884,1,1.0,1,8080
418,2014-02-19,3,5634.0,567,1,1.0,1,5842
419,2014-02-19,3,5754.0,904,1,1.0,1,4351
420,2014-02-19,3,4115.0,373,1,1.0,1,3968
421,2014-02-19,3,7789.0,816,1,1.0,1,8743
422,2014-02-19,3,4571.0,471,1,1.0,1,4021
423,2014-02-19,3,9416.0,1651,1,1.0,1,9182
424,2014-02-19,3,5784.0,716,1,1.0,1,7989
425,2014-02-19,3,3264.0,436,1,1.0,1,3255
426,2014-02-19,3,5872.0,709,1,1.0,1,5992
427,2014-02-19,3,7893.0,787,1,1.0,1,7876
428,2014-02-19,3,5893.0,488,1,1.0,1,6330
429,2014-02-19,3,5467.0,390,1,1.0,1,2487
430,2014-02-19,3,8829.0,679,1,1.0,1,8961
431,2014-02-19,3,9572.0,962,1,1.0,1,9136
432,2014-02-19,3,11643.0,1559,1,1.0,1,12415
433,2014-02-19,3,4621.0,570,1,1.0,1,6030
434,2014-02-19,3,8562.0,619,1,1.0,1,8742
435,2014-02-19,3,3946.0,460,1,1.0,1,3718
436,2014-02-19,3,6072.0,641,1,1.0,1,5832
437,2014-02-19,3,7984.0,748,1,1.0,1,7090
438,2014-02-19,3,5148.0,554,1,1.0,1,5715
439,2014-02-19,3,7280.0,904,1,1.0,1,7774
440,2014-02-19,3,5111.0,576,1,1.0,1,5250
441,2014-02-19,3,6432.0,665,1,1.0,1,6202
442,2014-02-19,3,4265.0,446,1,1.0,1,4881
443,2014-02-19,3,5618.0,483,1,1.0,1,2598
444,2014-02-19,3,11404.0,1382,1,1.0,1,11747
445,2014-02-19,3,8647.0,1239,1,1.0,1,8767
446,2014-02-19,3,5454.0,681,1,1.0,1,6288
447,2014-02-19,3,5229.0,625,1,1.0,1,6305
448,2014-02-19,3,9260.0,790,1,1.0,1,8607
449,2014-02-19,3,11810.0,1631,1,1.0,1,11763
450,2014-02-19,3,7527.0,911,1,1.0,1,7568
451,2014-02-19,3,5449.0,481,1,1.0,1,5826
452,2014-02-19,3,4738.0,408,1,1.0,1,5468
453,2014-02-19,3,6361.0,721,1,1.0,1,8021
454,2014-02-19,3,7479.0,922,1,1.0,1,5627
455,2014-02-19,3,7355.0,468,1,1.0,1,7257
456,2014-02-19,3,6249.0,815,1,1.0,1,6159
457,2014-02-19,3,4752.0,383,1,1.0,1,4382
458,2014-02-19,3,6512.0,619,1,1.0,1,8533
459,2014-02-19,3,9019.0,1082,1,1.0,1,7920
460,2014-02-19,3,4253.0,335,1,1.0,1,4407
461,2014-02-19,3,5161.0,469,1,1.0,1,5313
462,2014-02-19,3,4679.0,606,1,1.0,1,5334
