Store,Date,DayOfWeek,Sales,Customers,Promo,mean_Promo,POST_Promo,POST_Sales
806,2014-02-26,3,5313.0,455,0,0.0008984725965858042,0,5855
807,2014-02-26,3,7233.0,826,0,0.0008984725965858042,0,7567
808,2014-02-26,3,5483.0,480,0,0.0008984725965858042,0,5984
809,2014-02-26,3,7491.0,783,0,0.0008984725965858042,0,7628
810,2014-02-26,3,4874.0,457,0,0.0008984725965858042,0,3962
811,2014-02-26,3,3151.0,600,0,0.0008984725965858042,0,3044
812,2014-02-26,3,4916.0,699,0,0.0008984725965858042,0,5005
813,2014-02-26,3,5365.0,624,0,0.0008984725965858042,0,4583
814,2014-02-26,3,6048.0,539,0,0.0008984725965858042,0,6408
815,2014-02-26,3,7456.0,829,0,0.0008984725965858042,0,7960
816,2014-02-26,3,4181.0,646,0,0.0008984725965858042,0,2803
817,2014-02-26,3,18600.0,2841,0,0.0,1,20599
818,2014-02-26,3,4339.0,504,0,0.0008984725965858042,0,4426
819,2014-02-26,3,4805.0,459,0,0.0008984725965858042,0,4500
820,2014-02-26,3,10390.0,1035,0,0.0008984725965858042,0,10094
821,2014-02-26,3,5937.0,802,0,0.0008984725965858042,0,6291
822,2014-02-26,3,5285.0,480,0,0.0008984725965858042,0,5740
823,2014-02-26,3,4371.0,487,0,0.0008984725965858042,0,4490
824,2014-02-26,3,5919.0,847,0,0.0008984725965858042,0,5756
825,2014-02-26,3,3393.0,445,0,0.0008984725965858042,0,4610
826,2014-02-26,3,8801.0,880,0,0.0008984725965858042,0,7256
827,2014-02-26,3,8779.0,1258,0,0.0008984725965858042,0,9668
828,2014-02-26,3,4392.0,578,0,0.0008984725965858042,0,5583
829,2014-02-26,3,4482.0,681,0,0.0008984725965858042,0,4319
830,2014-02-26,3,5431.0,541,0,0.0008984725965858042,0,6274
831,2014-02-26,3,11961.0,1687,0,0.0008984725965858042,0,10761
832,2014-02-26,3,4408.0,430,0,0.0008984725965858042,0,4336
833,2014-02-26,3,4306.0,495,0,0.0008984725965858042,0,4499
834,2014-02-26,3,4744.0,575,0,0.0008984725965858042,0,3166
835,2014-02-26,3,3776.0,543,0,0.0008984725965858042,0,3694
836,2014-02-26,3,4617.0,619,0,0.0008984725965858042,0,5004
837,2014-02-26,3,5244.0,658,0,0.0008984725965858042,0,5743
838,2014-02-26,3,6243.0,716,0,0.0008984725965858042,0,6594
839,2014-02-26,3,4568.0,652,0,0.0008984725965858042,0,5030
840,2014-02-26,3,6531.0,1047,0,0.0008984725965858042,0,5404
841,2014-02-26,3,2028.0,351,0,0.0008984725965858042,0,2316
842,2014-02-26,3,13658.0,930,0,0.0008984725965858042,0,14434
843,2014-02-26,3,6763.0,861,0,0.0008984725965858042,0,6456
844,2014-02-26,3,3069.0,418,0,0.0008984725965858042,0,3806
845,2014-02-26,3,4281.0,330,0,0.0008984725965858042,0,1892
846,2014-02-26,3,6360.0,701,0,0.0008984725965858042,0,6604
847,2014-02-26,3,6109.0,932,0,0.0008984725965858042,0,5698
848,2014-02-26,3,4789.0,640,0,0.0008984725965858042,0,5417
849,2014-02-26,3,6060.0,760,0,0.0008984725965858042,0,5985
850,2014-02-26,3,4269.0,517,0,0.0008984725965858042,0,3985
851,2014-02-26,3,4459.0,452,0,0.0008984725965858042,0,5160
852,2014-02-26,3,3839.0,550,0,0.0008984725965858042,0,3650
853,2014-02-26,3,7189.0,888,0,0.0008984725965858042,0,8048
854,2014-02-26,3,4376.0,541,0,0.0008984725965858042,0,5223
855,2014-02-26,3,4186.0,490,0,0.0008984725965858042,0,4893
856,2014-02-26,3,5065.0,812,0,0.0008984725965858042,0,5553
857,2014-02-26,3,5182.0,759,0,0.0008984725965858042,0,6981
858,2014-02-26,3,3996.0,407,0,0.0008984725965858042,0,1914
859,2014-02-26,3,5898.0,616,0,0.0008984725965858042,0,5762
860,2014-02-26,3,3966.0,575,0,0.0008984725965858042,0,4408
861,2014-02-26,3,3113.0,520,0,0.0008984725965858042,0,2699
862,2014-02-26,3,6912.0,996,0,0.0008984725965858042,0,7311
863,2014-02-26,3,6072.0,806,0,0.0008984725965858042,0,6846
864,2014-02-26,3,3446.0,536,0,0.0008984725965858042,0,3634
865,2014-02-26,3,8163.0,678,0,0.0008984725965858042,0,5375
866,2014-02-26,3,4713.0,336,0,0.0008984725965858042,0,5269
867,2014-02-26,3,3453.0,334,0,0.0008984725965858042,0,2716
868,2014-02-26,3,6445.0,523,0,0.0008984725965858042,0,6073
869,2014-02-26,3,4067.0,732,0,0.0008984725965858042,0,6956
870,2014-02-26,3,5925.0,811,0,0.0008984725965858042,0,6568
871,2014-02-26,3,4915.0,410,0,0.0008984725965858042,0,5871
872,2014-02-26,3,8821.0,978,0,0.0008984725965858042,0,9365
873,2014-02-26,3,3339.0,422,0,0.0008984725965858042,0,2807
874,2014-02-26,3,3332.0,416,0,0.0008984725965858042,0,2539
875,2014-02-26,3,4137.0,458,0,0.0008984725965858042,0,3609
876,2014-02-26,3,6593.0,834,0,0.0008984725965858042,0,7156
877,2014-02-26,3,5464.0,856,0,0.0008984725965858042,0,4688
878,2014-02-26,3,7239.0,753,0,0.0008984725965858042,0,6983
879,2014-02-26,3,2484.0,260,0,0.0008984725965858042,0,3505
880,2014-02-26,3,6224.0,756,0,0.0008984725965858042,0,4702
881,2014-02-26,3,3439.0,589,0,0.0008984725965858042,0,3028
882,2014-02-26,3,5705.0,815,0,0.0008984725965858042,0,5624
883,2014-02-26,3,4813.0,581,0,0.0008984725965858042,0,4350
884,2014-02-26,3,3938.0,417,0,0.0008984725965858042,0,3084
885,2014-02-26,3,4832.0,725,0,0.0008984725965858042,0,4238
886,2014-02-26,3,5648.0,705,0,0.0008984725965858042,0,5687
887,2014-02-26,3,4753.0,416,0,0.0008984725965858042,0,4849
888,2014-02-26,3,5338.0,570,0,0.0008984725965858042,0,5586
889,2014-02-26,3,2990.0,383,0,0.0008984725965858042,0,4000
890,2014-02-26,3,3686.0,337,0,0.0008984725965858042,0,3990
891,2014-02-26,3,6628.0,1011,0,0.0008984725965858042,0,6783
892,2014-02-26,3,4992.0,619,0,0.0008984725965858042,0,4463
893,2014-02-26,3,5790.0,844,0,0.0008984725965858042,0,4599
894,2014-02-26,3,6268.0,941,0,0.0008984725965858042,0,6165
895,2014-02-26,3,7765.0,779,0,0.0008984725965858042,0,7028
896,2014-02-26,3,5636.0,936,0,0.0008984725965858042,0,5420
897,2014-02-26,3,1933.0,247,0,0.0008984725965858042,0,3678
898,2014-02-26,3,4845.0,617,0,0.0008984725965858042,0,3099
899,2014-02-26,3,4029.0,485,0,0.0008984725965858042,0,5070
900,2014-02-26,3,4282.0,491,0,0.0008984725965858042,0,4599
901,2014-02-26,3,5596.0,545,0,0.0008984725965858042,0,7554
902,2014-02-26,3,4108.0,614,0,0.0008984725965858042,0,3820
903,2014-02-26,3,9132.0,716,0,0.0008984725965858042,0,7360
904,2014-02-26,3,3979.0,403,0,0.0008984725965858042,0,4025
905,2014-02-26,3,5831.0,950,0,0.0008984725965858042,0,6132
906,2014-02-26,3,7403.0,1045,0,0.0008984725965858042,0,8890
907,2014-02-26,3,5177.0,753,0,0.0008984725965858042,0,5043
908,2014-02-26,3,2632.0,290,0,0.0008984725965858042,0,2958
909,2014-02-26,3,7078.0,811,0,0.0008984725965858042,0,7554
910,2014-02-26,3,3646.0,432,0,0.0008984725965858042,0,3816
911,2014-02-26,3,7863.0,794,0,0.0008984725965858042,0,7951
912,2014-02-26,3,4447.0,645,0,0.0008984725965858042,0,4765
913,2014-02-26,3,6984.0,992,0,0.0008984725965858042,0,7526
914,2014-02-26,3,8070.0,1070,0,0.0008984725965858042,0,7145
915,2014-02-26,3,4259.0,375,0,0.0008984725965858042,0,3721
916,2014-02-26,3,4222.0,621,0,0.0008984725965858042,0,4536
917,2014-02-26,3,5864.0,760,0,0.0008984725965858042,0,5690
918,2014-02-26,3,3909.0,497,0,0.0008984725965858042,0,3120
919,2014-02-26,3,4297.0,633,0,0.0008984725965858042,0,4610
920,2014-02-26,3,4579.0,532,0,0.0008984725965858042,0,4825
921,2014-02-26,3,7285.0,962,0,0.0008984725965858042,0,7118
922,2014-02-26,3,6111.0,656,0,0.0008984725965858042,0,7485
923,2014-02-26,3,4399.0,571,0,0.0008984725965858042,0,4447
924,2014-02-26,3,3609.0,416,0,0.0008984725965858042,0,4595
925,2014-02-26,3,4781.0,1050,0,0.0008984725965858042,0,4556
926,2014-02-26,3,6397.0,548,0,0.0008984725965858042,0,5416
927,2014-02-26,3,4734.0,737,0,0.0008984725965858042,0,4488
928,2014-02-26,3,6360.0,581,0,0.0008984725965858042,0,6652
929,2014-02-26,3,4858.0,661,0,0.0008984725965858042,0,5915
930,2014-02-26,3,4503.0,861,0,0.0008984725965858042,0,5967
931,2014-02-26,3,2077.0,307,0,0.0008984725965858042,0,2767
932,2014-02-26,3,6669.0,725,0,0.0008984725965858042,0,4458
933,2014-02-26,3,5896.0,856,0,0.0008984725965858042,0,4039
934,2014-02-26,3,5062.0,599,0,0.0008984725965858042,0,5260
935,2014-02-26,3,4755.0,555,0,0.0008984725965858042,0,4313
936,2014-02-26,3,6180.0,866,0,0.0008984725965858042,0,5261
937,2014-02-26,3,4723.0,419,0,0.0008984725965858042,0,6134
938,2014-02-26,3,7021.0,796,0,0.0008984725965858042,0,7976
939,2014-02-26,3,5275.0,544,0,0.0008984725965858042,0,5344
940,2014-02-26,3,5148.0,622,0,0.0008984725965858042,0,5929
941,2014-02-26,3,3933.0,480,0,0.0008984725965858042,0,5901
942,2014-02-26,3,4297.0,350,0,0.0008984725965858042,0,4709
943,2014-02-26,3,5553.0,486,0,0.0008984725965858042,0,5524
944,2014-02-26,3,5552.0,992,0,0.0008984725965858042,0,3800
945,2014-02-26,3,3726.0,512,0,0.0008984725965858042,0,4052
946,2014-02-26,3,2812.0,422,0,0.0008984725965858042,0,3422
948,2014-02-26,3,6313.0,1670,0,0.0008984725965858042,0,6361
949,2014-02-26,3,3945.0,448,0,0.0008984725965858042,0,3792
950,2014-02-26,3,4189.0,523,0,0.0008984725965858042,0,3732
951,2014-02-26,3,5273.0,587,0,0.0008984725965858042,0,6014
952,2014-02-26,3,5146.0,464,0,0.0008984725965858042,0,4552
953,2014-02-26,3,3797.0,466,0,0.0008984725965858042,0,4110
954,2014-02-26,3,5564.0,878,0,0.0008984725965858042,0,4899
955,2014-02-26,3,5235.0,526,0,0.0008984725965858042,0,1876
956,2014-02-26,3,3426.0,551,0,0.0008984725965858042,0,3447
957,2014-02-26,3,6621.0,827,0,0.0008984725965858042,0,5635
958,2014-02-26,3,3275.0,507,0,0.0008984725965858042,0,2014
959,2014-02-26,3,5539.0,670,0,0.0008984725965858042,0,4945
960,2014-02-26,3,4456.0,419,0,0.0008984725965858042,0,6707
961,2014-02-26,3,5206.0,609,0,0.0008984725965858042,0,4896
962,2014-02-26,3,5033.0,757,0,0.0008984725965858042,0,6023
963,2014-02-26,3,7782.0,832,0,0.0008984725965858042,0,10264
964,2014-02-26,3,6595.0,1096,0,0.0008984725965858042,0,8564
965,2014-02-26,3,6513.0,809,0,0.0008984725965858042,0,9443
966,2014-02-26,3,4833.0,635,0,0.0008984725965858042,0,3854
967,2014-02-26,3,6588.0,802,0,0.0008984725965858042,0,6020
968,2014-02-26,3,5666.0,741,0,0.0008984725965858042,0,6214
969,2014-02-26,3,2971.0,593,0,0.0008984725965858042,0,2857
970,2014-02-26,3,3124.0,427,0,0.0008984725965858042,0,7535
971,2014-02-26,3,5948.0,752,0,0.0008984725965858042,0,6197
972,2014-02-26,3,2404.0,335,0,0.0008984725965858042,0,2674
973,2014-02-26,3,4775.0,677,0,0.0008984725965858042,0,5222
974,2014-02-26,3,10287.0,1499,0,0.0008984725965858042,0,8570
975,2014-02-26,3,5733.0,690,0,0.0008984725965858042,0,6911
976,2014-02-26,3,5345.0,653,0,0.0008984725965858042,0,4365
977,2014-02-26,3,3382.0,399,0,0.0008984725965858042,0,4403
978,2014-02-26,3,5449.0,862,0,0.0008984725965858042,0,4439
979,2014-02-26,3,3827.0,497,0,0.0008984725965858042,0,4126
980,2014-02-26,3,6729.0,603,0,0.0008984725965858042,0,6156
981,2014-02-26,3,5509.0,583,0,0.0008984725965858042,0,5698
982,2014-02-26,3,5157.0,496,0,0.0008984725965858042,0,3460
983,2014-02-26,3,9389.0,1369,0,0.0008984725965858042,0,10326
984,2014-02-26,3,4362.0,644,0,0.0008984725965858042,0,5030
985,2014-02-26,3,4947.0,581,0,0.0008984725965858042,0,5821
986,2014-02-26,3,4481.0,699,0,0.0008984725965858042,0,5891
987,2014-02-26,3,5030.0,773,0,0.0008984725965858042,0,5097
988,2014-02-26,3,3850.0,663,0,0.0008984725965858042,0,3177
989,2014-02-26,3,4622.0,566,0,0.0008984725965858042,0,3242
990,2014-02-26,3,3887.0,393,0,0.0008984725965858042,0,4528
991,2014-02-26,3,5023.0,506,0,0.0008984725965858042,0,2825
992,2014-02-26,3,5699.0,764,0,0.0008984725965858042,0,4486
993,2014-02-26,3,4502.0,530,0,0.0008984725965858042,0,5831
994,2014-02-26,3,3344.0,381,0,0.0008984725965858042,0,3324
995,2014-02-26,3,7144.0,653,0,0.0008984725965858042,0,6568
996,2014-02-26,3,4398.0,532,0,0.0008984725965858042,0,1818
997,2014-02-26,3,3504.0,332,0,0.0008984725965858042,0,4469
998,2014-02-26,3,2846.0,419,0,0.0008984725965858042,0,3259
999,2014-02-26,3,6017.0,476,0,0.0008984725965858042,0,6205
1000,2014-02-26,3,6054.0,624,0,0.0008984725965858042,0,6643
1001,2014-02-26,3,3333.0,448,0,0.0008984725965858042,0,3401
1002,2014-02-26,3,4555.0,561,0,0.0008984725965858042,0,5099
1003,2014-02-26,3,6019.0,732,0,0.0008984725965858042,0,5389
1004,2014-02-26,3,3596.0,344,0,0.0008984725965858042,0,1776
1005,2014-02-26,3,4666.0,729,0,0.0008984725965858042,0,2546
1006,2014-02-26,3,4400.0,677,0,0.0008984725965858042,0,5606
1007,2014-02-26,3,4302.0,632,0,0.0008984725965858042,0,7032
1008,2014-02-26,3,3775.0,568,0,0.0008984725965858042,0,4332
1009,2014-02-26,3,3877.0,433,0,0.0008984725965858042,0,3816
1010,2014-02-26,3,5917.0,619,0,0.0008984725965858042,0,8434
1011,2014-02-26,3,5564.0,791,0,0.0008984725965858042,0,6548
1012,2014-02-26,3,4652.0,449,0,0.0008984725965858042,0,6051
1013,2014-02-26,3,3501.0,445,0,0.0008984725965858042,0,2666
1014,2014-02-26,3,9504.0,1141,0,0.0008984725965858042,0,9341
1015,2014-02-26,3,5106.0,475,0,0.0008984725965858042,0,3379
1016,2014-02-26,3,3897.0,459,0,0.0008984725965858042,0,5515
1017,2014-02-26,3,5740.0,908,0,0.0008984725965858042,0,5855
1018,2014-02-26,3,8475.0,1136,0,0.0008984725965858042,0,8821
1019,2014-02-26,3,5884.0,600,0,0.0008984725965858042,0,7909
1020,2014-02-26,3,6669.0,910,0,0.0008984725965858042,0,6293
1021,2014-02-26,3,6516.0,885,0,0.0008984725965858042,0,7378
1022,2014-02-26,3,5002.0,699,0,0.0008984725965858042,0,6227
1023,2014-02-26,3,4560.0,521,0,0.0008984725965858042,0,4433
1024,2014-02-26,3,4654.0,646,0,0.0008984725965858042,0,1956
1025,2014-02-26,3,6345.0,774,0,0.0008984725965858042,0,5446
1026,2014-02-26,3,8458.0,1125,0,0.0008984725965858042,0,8762
1027,2014-02-26,3,8548.0,1336,0,0.0008984725965858042,0,10478
1028,2014-02-26,3,3318.0,448,0,0.0008984725965858042,0,4532
1029,2014-02-26,3,4233.0,739,0,0.0008984725965858042,0,2452
1030,2014-02-26,3,2107.0,228,0,0.0008984725965858042,0,2801
1031,2014-02-26,3,3617.0,362,0,0.0008984725965858042,0,4178
1032,2014-02-26,3,6272.0,734,0,0.0008984725965858042,0,6763
1033,2014-02-26,3,11025.0,1145,0,0.0008984725965858042,0,10050
1034,2014-02-26,3,4585.0,593,0,0.0008984725965858042,0,4899
1035,2014-02-26,3,3350.0,437,0,0.0008984725965858042,0,3205
1036,2014-02-26,3,4621.0,455,0,0.0008984725965858042,0,5104
1037,2014-02-26,3,5328.0,780,0,0.0008984725965858042,0,6301
1038,2014-02-26,3,3858.0,383,0,0.0008984725965858042,0,4539
1039,2014-02-26,3,7546.0,1034,0,0.0008984725965858042,0,6254
1040,2014-02-26,3,7335.0,893,0,0.0008984725965858042,0,6860
1041,2014-02-26,3,4535.0,586,0,0.0008984725965858042,0,6631
1042,2014-02-26,3,3670.0,486,0,0.0008984725965858042,0,2243
1043,2014-02-26,3,5535.0,861,0,0.0008984725965858042,0,6267
1044,2014-02-26,3,4856.0,714,0,0.0008984725965858042,0,5778
1045,2014-02-26,3,5580.0,724,0,0.0008984725965858042,0,4763
1046,2014-02-26,3,5586.0,492,0,0.0008984725965858042,0,6141
1047,2014-02-26,3,4447.0,539,0,0.0008984725965858042,0,5192
1048,2014-02-26,3,5042.0,421,0,0.0008984725965858042,0,5163
1049,2014-02-26,3,3234.0,608,0,0.0008984725965858042,0,2033
1050,2014-02-26,3,6491.0,503,0,0.0008984725965858042,0,4289
1051,2014-02-26,3,5422.0,920,0,0.0008984725965858042,0,5885
1052,2014-02-26,3,6271.0,756,0,0.0008984725965858042,0,6228
1053,2014-02-26,3,7309.0,894,0,0.0008984725965858042,0,6046
1054,2014-02-26,3,4900.0,555,0,0.0008984725965858042,0,4284
1055,2014-02-26,3,5273.0,804,0,0.0008984725965858042,0,4781
1056,2014-02-26,3,2739.0,303,0,0.0008984725965858042,0,2826
1057,2014-02-26,3,4067.0,490,0,0.0008984725965858042,0,3334
1058,2014-02-26,3,7272.0,804,0,0.0008984725965858042,0,6565
1059,2014-02-26,3,6322.0,973,0,0.0008984725965858042,0,6485
1060,2014-02-26,3,6317.0,831,0,0.0008984725965858042,0,7113
1061,2014-02-26,3,5995.0,517,0,0.0008984725965858042,0,5871
1062,2014-02-26,3,4634.0,484,0,0.0008984725965858042,0,4187
1063,2014-02-26,3,3056.0,448,0,0.0008984725965858042,0,3282
1064,2014-02-26,3,8563.0,1090,0,0.0008984725965858042,0,8042
1065,2014-02-26,3,3730.0,507,0,0.0008984725965858042,0,3848
1066,2014-02-26,3,11315.0,1197,0,0.0008984725965858042,0,8779
1067,2014-02-26,3,4498.0,411,0,0.0008984725965858042,0,4058
1068,2014-02-26,3,3326.0,239,0,0.0008984725965858042,0,3313
1069,2014-02-26,3,5665.0,922,0,0.0008984725965858042,0,3357
1070,2014-02-26,3,5093.0,675,0,0.0008984725965858042,0,3069
1071,2014-02-26,3,5011.0,634,0,0.0008984725965858042,0,4859
1072,2014-02-26,3,6641.0,711,0,0.0008984725965858042,0,5085
1073,2014-02-26,3,5867.0,870,0,0.0008984725965858042,0,5447
1074,2014-02-26,3,3496.0,430,0,0.0008984725965858042,0,3552
1075,2014-02-26,3,9627.0,1030,0,0.0008984725965858042,0,8862
1076,2014-02-26,3,2698.0,482,0,0.0008984725965858042,0,3087
1077,2014-02-26,3,3580.0,450,0,0.0008984725965858042,0,3299
1078,2014-02-26,3,4556.0,415,0,0.0008984725965858042,0,4362
1079,2014-02-26,3,5918.0,560,0,0.0008984725965858042,0,7033
1080,2014-02-26,3,8319.0,733,0,0.0008984725965858042,0,7492
1081,2014-02-26,3,6109.0,1031,0,0.0008984725965858042,0,4587
1082,2014-02-26,3,5412.0,885,0,0.0008984725965858042,0,6050
1083,2014-02-26,3,3821.0,306,0,0.0008984725965858042,0,4160
1084,2014-02-26,3,4218.0,646,0,0.0008984725965858042,0,3718
1085,2014-02-26,3,5459.0,661,0,0.0008984725965858042,0,5787
1086,2014-02-26,3,4711.0,635,0,0.0008984725965858042,0,4050
1087,2014-02-26,3,4542.0,487,0,0.0008984725965858042,0,8305
1088,2014-02-26,3,5789.0,611,0,0.0008984725965858042,0,4927
1089,2014-02-26,3,9350.0,1025,0,0.0008984725965858042,0,8148
1090,2014-02-26,3,5400.0,811,0,0.0008984725965858042,0,4176
1091,2014-02-26,3,5960.0,559,0,0.0008984725965858042,0,6025
1092,2014-02-26,3,10603.0,1102,0,0.0008984725965858042,0,8595
1093,2014-02-26,3,6333.0,710,0,0.0008984725965858042,0,6213
1094,2014-02-26,3,3448.0,330,0,0.0008984725965858042,0,2814
1095,2014-02-26,3,4034.0,609,0,0.0008984725965858042,0,2964
1096,2014-02-26,3,3631.0,535,0,0.0008984725965858042,0,4040
1097,2014-02-26,3,8833.0,2348,0,0.0008984725965858042,0,8511
1098,2014-02-26,3,4062.0,646,0,0.0008984725965858042,0,4013
1099,2014-02-26,3,5460.0,718,0,0.0008984725965858042,0,6453
1100,2014-02-26,3,3637.0,534,0,0.0008984725965858042,0,3661
1101,2014-02-26,3,6639.0,812,0,0.0008984725965858042,0,7481
1102,2014-02-26,3,6643.0,727,0,0.0008984725965858042,0,5913
1103,2014-02-26,3,3582.0,314,0,0.0008984725965858042,0,3914
1104,2014-02-26,3,3787.0,336,0,0.0008984725965858042,0,4192
1105,2014-02-26,3,3142.0,405,0,0.0008984725965858042,0,3338
1106,2014-02-26,3,3976.0,510,0,0.0008984725965858042,0,4310
1107,2014-02-26,3,3860.0,504,0,0.0008984725965858042,0,3214
1108,2014-02-26,3,3836.0,501,0,0.0008984725965858042,0,4565
1109,2014-02-26,3,4372.0,438,0,0.0008984725965858042,0,4362
1110,2014-02-26,3,2505.0,401,0,0.0008984725965858042,0,3613
1111,2014-02-26,3,4516.0,446,0,0.0008984725965858042,0,3324
1112,2014-02-26,3,6613.0,654,0,0.0008984725965858042,0,8800
1113,2014-02-26,3,5022.0,630,0,0.0008984725965858042,0,4593
1114,2014-02-26,3,17170.0,2807,0,0.0008984725965858042,0,18498
1115,2014-02-26,3,4259.0,342,0,0.0008984725965858042,0,5397
1,2014-02-19,3,4935.0,547,1,1.0,1,4343
2,2014-02-19,3,6419.0,774,1,1.0,1,4843
3,2014-02-19,3,8156.0,812,1,1.0,1,7598
4,2014-02-19,3,9010.0,1278,1,1.0,1,10191
5,2014-02-19,3,5307.0,603,1,1.0,1,5221
6,2014-02-19,3,5552.0,646,1,1.0,1,4296
7,2014-02-19,3,7834.0,855,1,1.0,1,8687
8,2014-02-19,3,5299.0,631,1,1.0,1,5016
9,2014-02-19,3,6526.0,560,1,1.0,1,7203
10,2014-02-19,3,5561.0,600,1,1.0,1,5400
11,2014-02-19,3,7587.0,1106,1,1.0,1,8129
12,2014-02-19,3,7975.0,911,1,1.0,1,8729
13,2014-02-19,3,5254.0,377,1,1.0,1,5577
14,2014-02-19,3,6511.0,695,1,1.0,1,6701
15,2014-02-19,3,6976.0,611,1,1.0,1,5763
16,2014-02-19,3,8806.0,982,1,1.0,1,7788
17,2014-02-19,3,6823.0,833,1,1.0,1,7256
18,2014-02-19,3,6948.0,756,1,1.0,1,6252
19,2014-02-19,3,6412.0,652,1,1.0,1,8788
20,2014-02-19,3,8108.0,899,1,1.0,1,8363
21,2014-02-19,3,5669.0,522,1,1.0,1,6665
22,2014-02-19,3,4140.0,446,1,1.0,1,6542
23,2014-02-19,3,5731.0,452,1,1.0,1,6504
24,2014-02-19,3,9249.0,858,1,1.0,1,11346
25,2014-02-19,3,16406.0,2105,1,1.0,1,14910
26,2014-02-19,3,6175.0,494,1,1.0,1,6626
27,2014-02-19,3,9354.0,997,1,1.0,1,10330
28,2014-02-19,3,6141.0,668,1,1.0,1,5491
29,2014-02-19,3,6712.0,604,1,1.0,1,9012
30,2014-02-19,3,5192.0,825,1,1.0,1,7499
31,2014-02-19,3,5859.0,576,1,1.0,1,5322
32,2014-02-19,3,4697.0,526,1,1.0,1,4323
33,2014-02-19,3,8511.0,809,1,1.0,1,8992
34,2014-02-19,3,8188.0,986,1,1.0,1,8664
35,2014-02-19,3,9519.0,722,1,1.0,1,8639
36,2014-02-19,3,9112.0,1095,1,1.0,1,10317
37,2014-02-19,3,5717.0,595,1,1.0,1,7153
38,2014-02-19,3,6061.0,566,1,1.0,1,6323
39,2014-02-19,3,5653.0,721,1,1.0,1,5529
40,2014-02-19,3,4395.0,592,1,1.0,1,4828
41,2014-02-19,3,5296.0,383,1,1.0,1,7050
42,2014-02-19,3,11478.0,1247,1,1.0,1,11281
43,2014-02-19,3,7345.0,627,1,1.0,1,7482
44,2014-02-19,3,5921.0,700,1,1.0,1,7906
45,2014-02-19,3,5303.0,374,1,1.0,1,5011
46,2014-02-19,3,5448.0,651,1,1.0,1,5733
47,2014-02-19,3,7603.0,962,1,1.0,1,6662
48,2014-02-19,3,3826.0,440,1,1.0,1,4050
49,2014-02-19,3,7135.0,474,1,1.0,1,7618
50,2014-02-19,3,4282.0,341,1,1.0,1,3240
51,2014-02-19,3,5851.0,416,1,1.0,1,7187
52,2014-02-19,3,8165.0,539,1,1.0,1,8647
53,2014-02-19,3,5281.0,549,1,1.0,1,5218
54,2014-02-19,3,8101.0,741,1,1.0,1,8824
55,2014-02-19,3,5097.0,595,1,1.0,1,5883
56,2014-02-19,3,5332.0,393,1,1.0,1,7363
57,2014-02-19,3,10951.0,1046,1,1.0,1,12393
58,2014-02-19,3,6073.0,485,1,1.0,1,5722
59,2014-02-19,3,5801.0,610,1,1.0,1,6616
60,2014-02-19,3,8932.0,811,1,1.0,1,7411
61,2014-02-19,3,4944.0,592,1,1.0,1,6349
62,2014-02-19,3,7161.0,791,1,1.0,1,6391
63,2014-02-19,3,6829.0,609,1,1.0,1,8517
64,2014-02-19,3,10463.0,743,1,1.0,1,10500
65,2014-02-19,3,5102.0,435,1,1.0,1,4811
66,2014-02-19,3,5930.0,477,1,1.0,1,6710
67,2014-02-19,3,8936.0,902,1,1.0,1,8318
68,2014-02-19,3,6679.0,1048,1,1.0,1,6642
69,2014-02-19,3,8926.0,1150,1,1.0,1,9846
70,2014-02-19,3,7151.0,683,1,1.0,1,8788
71,2014-02-19,3,8585.0,684,1,1.0,1,10234
72,2014-02-19,3,4870.0,513,1,1.0,1,4376
73,2014-02-19,3,4827.0,527,1,1.0,1,4841
74,2014-02-19,3,6664.0,893,1,1.0,1,6783
75,2014-02-19,3,5059.0,535,1,1.0,1,5769
76,2014-02-19,3,7774.0,834,1,1.0,1,11600
77,2014-02-19,3,6527.0,599,1,1.0,1,8278
78,2014-02-19,3,3716.0,488,1,1.0,1,3816
79,2014-02-19,3,5932.0,617,1,1.0,1,6133
80,2014-02-19,3,7006.0,525,1,1.0,1,6167
81,2014-02-19,3,5998.0,496,1,1.0,1,7604
82,2014-02-19,3,9366.0,865,1,1.0,1,10550
83,2014-02-19,3,3836.0,335,1,1.0,1,3116
84,2014-02-19,3,13803.0,1479,1,1.0,1,14966
85,2014-02-19,3,6238.0,866,1,1.0,1,7498
86,2014-02-19,3,5392.0,630,1,1.0,1,5313
87,2014-02-19,3,6488.0,817,1,1.0,1,5031
88,2014-02-19,3,7034.0,737,1,1.0,1,6292
89,2014-02-19,3,6361.0,634,1,1.0,1,6184
90,2014-02-19,3,8795.0,1051,1,1.0,1,8321
91,2014-02-19,3,6685.0,759,1,1.0,1,7871
92,2014-02-19,3,6103.0,537,1,1.0,1,6169
93,2014-02-19,3,5946.0,588,1,1.0,1,6089
94,2014-02-19,3,7119.0,614,1,1.0,1,6927
95,2014-02-19,3,7558.0,801,1,1.0,1,9026
96,2014-02-19,3,5887.0,617,1,1.0,1,5805
97,2014-02-19,3,6710.0,665,1,1.0,1,6803
98,2014-02-19,3,4868.0,416,1,1.0,1,5953
99,2014-02-19,3,5707.0,482,1,1.0,1,5933
100,2014-02-19,3,6646.0,582,1,1.0,1,7451
101,2014-02-19,3,8045.0,767,1,1.0,1,9043
102,2014-02-19,3,7764.0,1089,1,1.0,1,7123
103,2014-02-19,3,4449.0,424,1,1.0,1,5259
