fip,age,race,year,sex,totpop,ir,crack,alcohol,income,ur,poverty,repeal,acc,wht,male,lnr,t,younger,fa,pi,bf15
13,35,2,1994,2,0,705.8754,2.091892,2.14,20711.0,5.075,14.0,0,63.803474,0,0,3.4531572,10,0,,0,0
13,15,2,1994,2,0,364.503,2.091892,2.14,20711.0,5.075,14.0,0,63.803474,0,0,7.726918,10,1,21.0,1,1
13,25,2,1994,1,0,919.2993,2.091892,2.14,20711.0,5.075,14.0,0,63.803474,0,1,5.6867495,10,0,22.0,0,0
13,25,1,1994,2,0,168.38033,2.091892,2.14,20711.0,5.075,14.0,0,63.803474,1,0,1.7578579,10,0,22.0,0,0
13,30,1,1994,2,0,166.2231,2.091892,2.14,20711.0,5.075,14.0,0,63.803474,1,0,4.1718197,10,0,,0,0
13,35,2,1995,1,176395,721.1538,1.740643,2.13,21677.0,4.775,12.1,0,68.85368,0,1,5.323985,11,0,,0,0
13,30,1,1995,2,442820,170.88031,1.740643,2.13,21677.0,4.775,12.1,0,68.85368,1,0,2.261763,11,0,,0,0
13,40,2,1995,1,149675,437.75662,1.740643,2.13,21677.0,4.775,12.1,0,68.85368,0,1,5.0530562,11,0,,0,0
13,20,2,1995,2,168393,864.4004,1.740643,2.13,21677.0,4.775,12.1,0,68.85368,0,0,6.318788,11,0,,0,0
13,40,2,1995,2,149675,437.75662,1.740643,2.13,21677.0,4.775,12.1,0,68.85368,0,0,3.1045866,11,0,,0,0
13,25,2,1995,2,169558,922.1203,1.740643,2.13,21677.0,4.775,12.1,0,68.85368,0,0,5.151556,11,0,22.0,0,0
13,20,1,1995,2,336122,196.02657,1.740643,2.13,21677.0,4.775,12.1,0,68.85368,1,0,3.5438535,11,0,,0,0
13,15,2,1995,2,177753,378.17935,1.740643,2.13,21677.0,4.775,12.1,0,68.85368,0,0,6.60435,11,1,21.0,1,1
13,40,1,1995,1,390289,121.69592,1.740643,2.13,21677.0,4.775,12.1,0,68.85368,1,1,-0.6931472,11,0,,0,0
13,30,2,1995,2,190011,768.3292,1.740643,2.13,21677.0,4.775,12.1,0,68.85368,0,0,4.6940966,11,0,,0,0
13,20,2,1995,1,168393,864.4004,1.740643,2.13,21677.0,4.775,12.1,0,68.85368,0,1,6.713685,11,0,,0,0
13,30,2,1995,1,190011,768.3292,1.740643,2.13,21677.0,4.775,12.1,0,68.85368,0,1,5.562603,11,0,,0,0
13,40,1,1995,2,390289,121.69592,1.740643,2.13,21677.0,4.775,12.1,0,68.85368,1,0,0.6931472,11,0,,0,0
13,15,1,1995,2,316209,87.93479,1.740643,2.13,21677.0,4.775,12.1,0,68.85368,1,0,3.754199,11,1,21.0,1,0
13,25,1,1995,2,375628,173.96681,1.740643,2.13,21677.0,4.775,12.1,0,68.85368,1,0,2.163323,11,0,22.0,0,0
13,15,2,1995,1,177753,378.17935,1.740643,2.13,21677.0,4.775,12.1,0,68.85368,0,1,6.387048,11,1,21.0,1,0
13,25,1,1995,1,375628,173.96681,1.740643,2.13,21677.0,4.775,12.1,0,68.85368,1,1,1.9878744,11,0,22.0,0,0
13,35,1,1995,1,429403,167.9143,1.740643,2.13,21677.0,4.775,12.1,0,68.85368,1,1,0.64185387,11,0,,0,0
13,35,1,1995,2,429403,167.9143,1.740643,2.13,21677.0,4.775,12.1,0,68.85368,1,0,0.64185387,11,0,,0,0
13,20,1,1995,1,336122,196.02657,1.740643,2.13,21677.0,4.775,12.1,0,68.85368,1,1,2.6390574,11,0,,0,0
13,25,2,1995,1,169558,922.1203,1.740643,2.13,21677.0,4.775,12.1,0,68.85368,0,1,6.0922146,11,0,22.0,0,0
13,30,1,1995,1,442820,170.88031,1.740643,2.13,21677.0,4.775,12.1,0,68.85368,1,1,1.5892352,11,0,,0,0
13,15,1,1995,1,316209,87.93479,1.740643,2.13,21677.0,4.775,12.1,0,68.85368,1,1,1.8082888,11,1,21.0,1,0
13,35,2,1995,2,176395,721.1538,1.740643,2.13,21677.0,4.775,12.1,0,68.85368,0,0,3.8586223,11,0,,0,0
13,15,2,1996,1,185970,391.8557,1.972232,2.16,22945.0,4.5833335,14.8,0,67.80754,0,1,7.1406116,12,1,21.0,1,0
13,25,2,1996,2,171759,924.94135,1.972232,2.16,22945.0,4.5833335,14.8,0,67.80754,0,0,6.357496,12,0,22.0,0,0
13,40,1,1996,1,399863,129.55017,1.972232,2.16,22945.0,4.5833335,14.8,0,67.80754,1,1,2.1400661,12,0,,0,0
13,20,2,1996,1,168697,894.4614,1.972232,2.16,22945.0,4.5833335,14.8,0,67.80754,0,1,7.555539,12,0,,0,0
13,40,2,1996,1,157242,476.74408,1.972232,2.16,22945.0,4.5833335,14.8,0,67.80754,0,1,6.0776424,12,0,,0,0
13,20,1,1996,1,322870,201.73802,1.972232,2.16,22945.0,4.5833335,14.8,0,67.80754,1,1,3.1398327,12,0,,0,0
13,20,2,1996,2,168697,894.4614,1.972232,2.16,22945.0,4.5833335,14.8,0,67.80754,0,0,7.188186,12,0,,0,0
13,30,1,1996,2,435074,175.53755,1.972232,2.16,22945.0,4.5833335,14.8,0,67.80754,1,0,3.2425923,12,0,,0,0
13,30,1,1996,1,435074,175.53755,1.972232,2.16,22945.0,4.5833335,14.8,0,67.80754,1,1,2.580217,12,0,,0,0
13,35,1,1996,2,436893,181.85918,1.972232,2.16,22945.0,4.5833335,14.8,0,67.80754,1,0,2.8094027,12,0,,0,0
13,35,2,1996,1,182598,736.43225,1.972232,2.16,22945.0,4.5833335,14.8,0,67.80754,0,1,6.415261,12,0,,0,0
13,40,1,1996,2,399863,129.55017,1.972232,2.16,22945.0,4.5833335,14.8,0,67.80754,1,0,1.2527629,12,0,,0,0
13,25,1,1996,2,380991,179.55328,1.972232,2.16,22945.0,4.5833335,14.8,0,67.80754,1,0,3.637586,12,0,22.0,0,0
13,15,2,1996,2,185970,391.8557,1.972232,2.16,22945.0,4.5833335,14.8,0,67.80754,0,0,7.532677,12,1,21.0,1,1
13,25,2,1996,1,171759,924.94135,1.972232,2.16,22945.0,4.5833335,14.8,0,67.80754,0,1,6.925399,12,0,22.0,0,0
13,15,1,1996,1,324199,88.54481,1.972232,2.16,22945.0,4.5833335,14.8,0,67.80754,1,1,3.0910425,12,1,21.0,1,0
13,35,2,1996,2,182598,736.43225,1.972232,2.16,22945.0,4.5833335,14.8,0,67.80754,0,0,5.305293,12,0,,0,0
13,35,1,1996,1,436893,181.85918,1.972232,2.16,22945.0,4.5833335,14.8,0,67.80754,1,1,1.7749524,12,0,,0,0
13,30,2,1996,2,194429,794.7609,1.972232,2.16,22945.0,4.5833335,14.8,0,67.80754,0,0,5.704449,12,0,,0,0
13,40,2,1996,2,157242,476.74408,1.972232,2.16,22945.0,4.5833335,14.8,0,67.80754,0,0,4.7265024,12,0,,0,0
13,20,1,1996,2,322870,201.73802,1.972232,2.16,22945.0,4.5833335,14.8,0,67.80754,1,0,4.352855,12,0,,0,0
13,25,1,1996,1,380991,179.55328,1.972232,2.16,22945.0,4.5833335,14.8,0,67.80754,1,1,3.269569,12,0,22.0,0,0
13,30,2,1996,1,194429,794.7609,1.972232,2.16,22945.0,4.5833335,14.8,0,67.80754,0,1,6.500839,12,0,,0,0
13,15,1,1996,2,324199,88.54481,1.972232,2.16,22945.0,4.5833335,14.8,0,67.80754,1,0,4.6895113,12,1,21.0,1,0
13,25,2,1997,2,177120,927.7624,2.320406,2.14,23795.0,4.4666667,14.5,0,60.863213,0,0,6.4493637,13,0,22.0,0,0
13,25,1,1997,2,382579,185.13976,2.320406,2.14,23795.0,4.4666667,14.5,0,60.863213,1,0,3.9740584,13,0,22.0,0,0
13,20,2,1997,1,171438,924.5226,2.320406,2.14,23795.0,4.4666667,14.5,0,60.863213,0,1,7.533373,13,0,,0,0
13,20,2,1997,2,171438,924.5226,2.320406,2.14,23795.0,4.4666667,14.5,0,60.863213,0,0,7.3509016,13,0,,0,0
13,35,2,1997,1,188606,751.7107,2.320406,2.14,23795.0,4.4666667,14.5,0,60.863213,0,1,6.374002,13,0,,0,0
13,30,2,1997,1,195649,821.1926,2.320406,2.14,23795.0,4.4666667,14.5,0,60.863213,0,1,6.545493,13,0,,0,0
13,30,2,1997,2,195649,821.1926,2.320406,2.14,23795.0,4.4666667,14.5,0,60.863213,0,0,5.853925,13,0,,0,0
13,15,2,1997,2,192746,405.53207,2.320406,2.14,23795.0,4.4666667,14.5,0,60.863213,0,0,7.599952,13,1,21.0,1,1
13,25,1,1997,1,382579,185.13976,2.320406,2.14,23795.0,4.4666667,14.5,0,60.863213,1,1,3.226844,13,0,22.0,0,0
13,20,1,1997,1,318633,207.44946,2.320406,2.14,23795.0,4.4666667,14.5,0,60.863213,1,1,3.673766,13,0,,0,0
13,40,2,1997,1,166050,515.73157,2.320406,2.14,23795.0,4.4666667,14.5,0,60.863213,0,1,6.1161127,13,0,,0,0
13,15,1,1997,2,329824,89.15481,2.320406,2.14,23795.0,4.4666667,14.5,0,60.863213,1,0,5.040841,13,1,21.0,1,0
13,30,1,1997,1,425360,180.19478,2.320406,2.14,23795.0,4.4666667,14.5,0,60.863213,1,1,2.76001,13,0,,0,0
13,25,2,1997,1,177120,927.7624,2.320406,2.14,23795.0,4.4666667,14.5,0,60.863213,0,1,7.0430727,13,0,22.0,0,0
13,35,1,1997,2,441118,195.80403,2.320406,2.14,23795.0,4.4666667,14.5,0,60.863213,1,0,2.85647,13,0,,0,0
13,40,1,1997,2,409706,137.4044,2.320406,2.14,23795.0,4.4666667,14.5,0,60.863213,1,0,1.5892352,13,0,,0,0
13,35,1,1997,1,441118,195.80403,2.320406,2.14,23795.0,4.4666667,14.5,0,60.863213,1,1,2.6318889,13,0,,0,0
13,40,2,1997,2,166050,515.73157,2.320406,2.14,23795.0,4.4666667,14.5,0,60.863213,0,0,4.574711,13,0,,0,0
13,15,1,1997,1,329824,89.15481,2.320406,2.14,23795.0,4.4666667,14.5,0,60.863213,1,1,2.9014215,13,1,21.0,1,0
13,40,1,1997,1,409706,137.4044,2.320406,2.14,23795.0,4.4666667,14.5,0,60.863213,1,1,2.3223877,13,0,,0,0
13,35,2,1997,2,188606,751.7107,2.320406,2.14,23795.0,4.4666667,14.5,0,60.863213,0,0,5.5226603,13,0,,0,0
13,20,1,1997,2,318633,207.44946,2.320406,2.14,23795.0,4.4666667,14.5,0,60.863213,1,0,4.670958,13,0,,0,0
13,30,1,1997,2,425360,180.19478,2.320406,2.14,23795.0,4.4666667,14.5,0,60.863213,1,0,3.0445225,13,0,,0,0
13,15,2,1997,1,192746,405.53207,2.320406,2.14,23795.0,4.4666667,14.5,0,60.863213,0,1,7.0229573,13,1,21.0,1,0
13,20,1,1998,2,318978,213.16092,2.155122,2.14,25279.0,4.1583333,13.5,0,55.083775,1,0,4.9155917,14,0,,0,0
13,15,1,1998,1,335002,89.764824,2.155122,2.14,25279.0,4.1583333,13.5,0,55.083775,1,1,3.4781585,14,1,21.0,1,0
13,25,2,1998,2,182538,930.5835,2.155122,2.14,25279.0,4.1583333,13.5,0,55.083775,0,0,6.8395834,14,0,22.0,0,0
13,40,1,1998,2,418003,145.25865,2.155122,2.14,25279.0,4.1583333,13.5,0,55.083775,1,0,2.5257287,14,0,,0,0
13,25,1,1998,2,381813,190.72623,2.155122,2.14,25279.0,4.1583333,13.5,0,55.083775,1,0,4.2209773,14,0,22.0,0,0
13,40,2,1998,2,173550,554.71906,2.155122,2.14,25279.0,4.1583333,13.5,0,55.083775,0,0,4.9642425,14,0,,0,0
13,40,2,1998,1,173550,554.71906,2.155122,2.14,25279.0,4.1583333,13.5,0,55.083775,0,1,6.425679,14,0,,0,0
13,15,1,1998,2,335002,89.764824,2.155122,2.14,25279.0,4.1583333,13.5,0,55.083775,1,0,5.270946,14,1,21.0,1,0
13,35,2,1998,2,194306,766.98914,2.155122,2.14,25279.0,4.1583333,13.5,0,55.083775,0,0,5.637643,14,0,,0,0
13,35,2,1998,1,194306,766.98914,2.155122,2.14,25279.0,4.1583333,13.5,0,55.083775,0,1,6.68098,14,0,,0,0
13,20,2,1998,1,175557,954.5836,2.155122,2.14,25279.0,4.1583333,13.5,0,55.083775,0,1,7.9084973,14,0,,0,0
13,20,2,1998,2,175557,954.5836,2.155122,2.14,25279.0,4.1583333,13.5,0,55.083775,0,0,7.7157035,14,0,,0,0
13,15,2,1998,2,197807,419.20844,2.155122,2.14,25279.0,4.1583333,13.5,0,55.083775,0,0,7.9004884,14,1,21.0,1,1
13,35,1,1998,2,444039,209.74889,2.155122,2.14,25279.0,4.1583333,13.5,0,55.083775,1,0,2.9014215,14,0,,0,0
13,35,1,1998,1,444039,209.74889,2.155122,2.14,25279.0,4.1583333,13.5,0,55.083775,1,1,3.234749,14,0,,0,0
13,40,1,1998,1,418003,145.25865,2.155122,2.14,25279.0,4.1583333,13.5,0,55.083775,1,1,2.5952547,14,0,,0,0
13,15,2,1998,1,197807,419.20844,2.155122,2.14,25279.0,4.1583333,13.5,0,55.083775,0,1,7.3097477,14,1,21.0,1,0
13,30,1,1998,2,412058,184.85202,2.155122,2.14,25279.0,4.1583333,13.5,0,55.083775,1,0,3.7328963,14,0,,0,0
13,30,2,1998,1,195193,847.6243,2.155122,2.14,25279.0,4.1583333,13.5,0,55.083775,0,1,6.924022,14,0,,0,0
13,30,2,1998,2,195193,847.6243,2.155122,2.14,25279.0,4.1583333,13.5,0,55.083775,0,0,6.0758057,14,0,,0,0
13,25,1,1998,1,381813,190.72623,2.155122,2.14,25279.0,4.1583333,13.5,0,55.083775,1,1,3.6000483,14,0,22.0,0,0
13,30,1,1998,1,412058,184.85202,2.155122,2.14,25279.0,4.1583333,13.5,0,55.083775,1,1,3.1945832,14,0,,0,0
13,25,2,1998,1,182538,930.5835,2.155122,2.14,25279.0,4.1583333,13.5,0,55.083775,0,1,7.511087,14,0,22.0,0,0
13,20,1,1998,1,318978,213.16092,2.155122,2.14,25279.0,4.1583333,13.5,0,55.083775,1,1,3.9665112,14,0,,0,0
13,30,1,1999,1,400869,189.50923,1.988691,2.2,26359.0,3.7833333,12.8,0,42.496002,1,1,3.4339871,15,0,,0,0
13,15,1,1999,1,336932,90.374825,1.988691,2.2,26359.0,3.7833333,12.8,0,42.496002,1,1,3.723281,15,1,21.0,1,0
13,20,1,1999,2,320681,218.87238,1.988691,2.2,26359.0,3.7833333,12.8,0,42.496002,1,0,5.009301,15,0,,0,0
13,20,1,1999,1,320681,218.87238,1.988691,2.2,26359.0,3.7833333,12.8,0,42.496002,1,1,4.1881385,15,0,,0,0
13,30,1,1999,2,400869,189.50923,1.988691,2.2,26359.0,3.7833333,12.8,0,42.496002,1,0,3.269569,15,0,,0,0
13,35,2,1999,1,200141,782.2676,1.988691,2.2,26359.0,3.7833333,12.8,0,42.496002,0,1,6.673298,15,0,,0,0
13,40,2,1999,1,180584,593.70654,1.988691,2.2,26359.0,3.7833333,12.8,0,42.496002,0,1,6.4707994,15,0,,0,0
13,15,2,1999,1,200732,432.8848,1.988691,2.2,26359.0,3.7833333,12.8,0,42.496002,0,1,7.3006754,15,1,21.0,1,0
13,25,2,1999,2,187643,933.4044,1.988691,2.2,26359.0,3.7833333,12.8,0,42.496002,0,0,6.621672,15,0,22.0,0,0
13,40,2,1999,2,180584,593.70654,1.988691,2.2,26359.0,3.7833333,12.8,0,42.496002,0,0,4.7370753,15,0,,0,0
13,30,2,1999,1,193649,874.056,1.988691,2.2,26359.0,3.7833333,12.8,0,42.496002,0,1,6.859405,15,0,,0,0
13,30,2,1999,2,193649,874.056,1.988691,2.2,26359.0,3.7833333,12.8,0,42.496002,0,0,5.958166,15,0,,0,0
13,25,1,1999,2,375726,196.3127,1.988691,2.2,26359.0,3.7833333,12.8,0,42.496002,1,0,4.0552573,15,0,22.0,0,0
13,20,2,1999,2,181388,984.6448,1.988691,2.2,26359.0,3.7833333,12.8,0,42.496002,0,0,7.608424,15,0,,0,0
13,40,1,1999,1,424051,153.1129,1.988691,2.2,26359.0,3.7833333,12.8,0,42.496002,1,1,2.8848007,15,0,,0,0
13,35,1,1999,2,444196,223.69376,1.988691,2.2,26359.0,3.7833333,12.8,0,42.496002,1,0,3.0204248,15,0,,0,0
13,25,2,1999,1,187643,933.4044,1.988691,2.2,26359.0,3.7833333,12.8,0,42.496002,0,1,7.42506,15,0,22.0,0,0
13,20,2,1999,1,181388,984.6448,1.988691,2.2,26359.0,3.7833333,12.8,0,42.496002,0,1,7.9196835,15,0,,0,0
13,35,1,1999,1,444196,223.69376,1.988691,2.2,26359.0,3.7833333,12.8,0,42.496002,1,1,2.9755297,15,0,,0,0
13,35,2,1999,2,200141,782.2676,1.988691,2.2,26359.0,3.7833333,12.8,0,42.496002,0,0,5.5804844,15,0,,0,0
13,15,2,1999,2,200732,432.8848,1.988691,2.2,26359.0,3.7833333,12.8,0,42.496002,0,0,7.8586407,15,1,21.0,1,1
13,40,1,1999,2,424051,153.1129,1.988691,2.2,26359.0,3.7833333,12.8,0,42.496002,1,0,2.3418057,15,0,,0,0
13,25,1,1999,1,375726,196.3127,1.988691,2.2,26359.0,3.7833333,12.8,0,42.496002,1,1,3.775057,15,0,22.0,0,0
13,15,1,1999,2,336932,90.374825,1.988691,2.2,26359.0,3.7833333,12.8,0,42.496002,1,0,5.2208962,15,1,21.0,1,0
13,15,2,2000,2,202459,446.56116,1.472646,2.17,27989.0,3.475,12.1,0,33.407696,0,0,7.783599,16,1,21.0,1,1
13,40,2,2000,1,187464,632.69403,1.472646,2.17,27989.0,3.475,12.1,0,33.407696,0,1,6.0781007,16,0,,0,0
13,25,2,2000,1,189536,936.2255,1.472646,2.17,27989.0,3.475,12.1,0,33.407696,0,1,7.269895,16,0,22.0,0,0
13,35,1,2000,1,437669,237.63861,1.472646,2.17,27989.0,3.475,12.1,0,33.407696,1,1,2.895912,16,0,,0,0
13,15,2,2000,1,202459,446.56116,1.472646,2.17,27989.0,3.475,12.1,0,33.407696,0,1,7.1198783,16,1,21.0,1,0
13,30,2,2000,2,195232,900.48773,1.472646,2.17,27989.0,3.475,12.1,0,33.407696,0,0,5.903453,16,0,,0,0
13,40,2,2000,2,187464,632.69403,1.472646,2.17,27989.0,3.475,12.1,0,33.407696,0,0,4.646312,16,0,,0,0
13,25,2,2000,2,189536,936.2255,1.472646,2.17,27989.0,3.475,12.1,0,33.407696,0,0,6.638306,16,0,22.0,0,0
13,20,2,2000,1,188187,1014.7059,1.472646,2.17,27989.0,3.475,12.1,0,33.407696,0,1,7.801391,16,0,,0,0
13,30,2,2000,1,195232,900.48773,1.472646,2.17,27989.0,3.475,12.1,0,33.407696,0,1,6.70674,16,0,,0,0
13,40,1,2000,1,428097,160.96715,1.472646,2.17,27989.0,3.475,12.1,0,33.407696,1,1,2.9014215,16,0,,0,0
13,40,1,2000,2,428097,160.96715,1.472646,2.17,27989.0,3.475,12.1,0,33.407696,1,0,2.4595888,16,0,,0,0
13,35,1,2000,2,437669,237.63861,1.472646,2.17,27989.0,3.475,12.1,0,33.407696,1,0,2.7536607,16,0,,0,0
13,20,1,2000,1,323989,224.58385,1.472646,2.17,27989.0,3.475,12.1,0,33.407696,1,1,4.1789923,16,0,,0,0
13,30,1,2000,1,396878,194.16647,1.472646,2.17,27989.0,3.475,12.1,0,33.407696,1,1,3.3638415,16,0,,0,0
13,15,1,2000,2,337771,90.98484,1.472646,2.17,27989.0,3.475,12.1,0,33.407696,1,0,5.1416636,16,1,21.0,1,0
13,25,1,2000,1,362828,201.89917,1.472646,2.17,27989.0,3.475,12.1,0,33.407696,1,1,3.222868,16,0,22.0,0,0
13,20,2,2000,2,188187,1014.7059,1.472646,2.17,27989.0,3.475,12.1,0,33.407696,0,0,7.5977473,16,0,,0,0
13,20,1,2000,2,323989,224.58385,1.472646,2.17,27989.0,3.475,12.1,0,33.407696,1,0,4.959342,16,0,,0,0
13,25,1,2000,2,362828,201.89917,1.472646,2.17,27989.0,3.475,12.1,0,33.407696,1,0,4.1239033,16,0,22.0,0,0
13,30,1,2000,2,396878,194.16647,1.472646,2.17,27989.0,3.475,12.1,0,33.407696,1,0,3.314186,16,0,,0,0
13,35,2,2000,1,204991,797.546,1.472646,2.17,27989.0,3.475,12.1,0,33.407696,0,1,6.4999375,16,0,,0,0
13,15,1,2000,1,337771,90.98484,1.472646,2.17,27989.0,3.475,12.1,0,33.407696,1,1,2.9704144,16,1,21.0,1,0
13,35,2,2000,2,204991,797.546,1.472646,2.17,27989.0,3.475,12.1,0,33.407696,0,0,5.41832,16,0,,0,0
15,30,2,1985,1,3036,159.00696,-0.0092976,2.88,15688.0,5.0416665,10.7,1,3.755772,0,1,6.766998,1,0,,0,0
15,40,1,1985,2,21797,68.55277,-0.0092976,2.88,15688.0,5.0416665,10.7,1,3.755772,1,0,3.708682,1,0,,0,0
15,40,2,1985,2,774,0.0,-0.0092976,2.88,15688.0,5.0416665,10.7,1,3.755772,0,0,,1,0,,0,0
15,20,1,1985,1,33174,30.221594,-0.0092976,2.88,15688.0,5.0416665,10.7,1,3.755772,1,1,6.3638897,1,0,,0,0
15,35,1,1985,2,27604,25.065073,-0.0092976,2.88,15688.0,5.0416665,10.7,1,3.755772,1,0,4.8941016,1,0,,0,0
15,15,1,1985,1,15645,37.4211,-0.0092976,2.88,15688.0,5.0416665,10.7,1,3.755772,1,1,6.0935698,1,1,23.0,0,0
15,35,1,1985,1,27604,25.065073,-0.0092976,2.88,15688.0,5.0416665,10.7,1,3.755772,1,1,5.6436787,1,0,,0,0
15,35,2,1985,1,1661,0.0,-0.0092976,2.88,15688.0,5.0416665,10.7,1,3.755772,0,1,6.1112456,1,0,,0,0
15,25,1,1985,2,33742,71.510506,-0.0092976,2.88,15688.0,5.0416665,10.7,1,3.755772,1,0,5.704782,1,0,24.0,0,0
15,15,1,1985,2,15645,37.4211,-0.0092976,2.88,15688.0,5.0416665,10.7,1,3.755772,1,0,7.101099,1,1,23.0,0,0
15,15,2,1985,1,1630,173.26733,-0.0092976,2.88,15688.0,5.0416665,10.7,1,3.755772,0,1,6.6367335,1,1,23.0,0,0
15,30,1,1985,2,30717,96.53204,-0.0092976,2.88,15688.0,5.0416665,10.7,1,3.755772,1,0,5.173321,1,0,,0,0
15,35,2,1985,2,1661,0.0,-0.0092976,2.88,15688.0,5.0416665,10.7,1,3.755772,0,0,5.8924727,1,0,,0,0
15,20,1,1985,2,33174,30.221594,-0.0092976,2.88,15688.0,5.0416665,10.7,1,3.755772,1,0,6.7024517,1,0,,0,0
15,30,2,1985,2,3036,159.00696,-0.0092976,2.88,15688.0,5.0416665,10.7,1,3.755772,0,0,,1,0,,0,0
15,30,1,1985,1,30717,96.53204,-0.0092976,2.88,15688.0,5.0416665,10.7,1,3.755772,1,1,5.769258,1,0,,0,0
15,20,2,1985,2,5574,63.414635,-0.0092976,2.88,15688.0,5.0416665,10.7,1,3.755772,0,0,6.792681,1,0,,0,0
15,40,2,1985,1,774,0.0,-0.0092976,2.88,15688.0,5.0416665,10.7,1,3.755772,0,1,5.232712,1,0,,0,0
15,20,2,1985,1,5574,63.414635,-0.0092976,2.88,15688.0,5.0416665,10.7,1,3.755772,0,1,7.306934,1,0,,0,0
15,25,1,1985,1,33742,71.510506,-0.0092976,2.88,15688.0,5.0416665,10.7,1,3.755772,1,1,5.9733005,1,0,24.0,0,0
15,40,1,1985,1,21797,68.55277,-0.0092976,2.88,15688.0,5.0416665,10.7,1,3.755772,1,1,5.488111,1,0,,0,0
15,25,2,1985,1,4393,166.74207,-0.0092976,2.88,15688.0,5.0416665,10.7,1,3.755772,0,1,7.0791,1,0,24.0,0,0
15,25,2,1985,2,4393,166.74207,-0.0092976,2.88,15688.0,5.0416665,10.7,1,3.755772,0,0,5.8681664,1,0,24.0,0,0
15,15,2,1985,2,1630,173.26733,-0.0092976,2.88,15688.0,5.0416665,10.7,1,3.755772,0,0,7.546077,1,1,23.0,0,1
15,35,1,1986,1,29187,30.078089,1.922358,2.88,16377.0,4.508333,10.7,1,7.27324,1,1,4.9849753,2,0,,0,0
15,20,2,1986,1,5399,76.09756,1.922358,2.88,16377.0,4.508333,10.7,1,7.27324,0,1,7.107507,2,0,,0,0
15,25,2,1986,2,4409,159.72722,1.922358,2.88,16377.0,4.508333,10.7,1,7.27324,0,0,6.379444,2,0,24.0,0,0
15,15,1,1986,2,15619,44.905323,1.922358,2.88,16377.0,4.508333,10.7,1,7.27324,1,0,6.707351,2,1,23.0,0,0
15,30,2,1986,1,3074,140.87077,1.922358,2.88,16377.0,4.508333,10.7,1,7.27324,0,1,6.486008,2,0,,0,0
15,25,1,1986,2,33859,80.15569,1.922358,2.88,16377.0,4.508333,10.7,1,7.27324,1,0,5.322034,2,0,24.0,0,0
15,15,2,1986,2,1627,207.92079,1.922358,2.88,16377.0,4.508333,10.7,1,7.27324,0,0,6.939932,2,1,23.0,0,1
15,35,2,1986,2,1757,0.0,1.922358,2.88,16377.0,4.508333,10.7,1,7.27324,0,0,,2,0,,0,0
15,35,1,1986,2,29187,30.078089,1.922358,2.88,16377.0,4.508333,10.7,1,7.27324,1,0,4.490881,2,0,,0,0
15,30,2,1986,2,3074,140.87077,1.922358,2.88,16377.0,4.508333,10.7,1,7.27324,0,0,4.5174313,2,0,,0,0
15,20,1,1986,2,32139,30.541203,1.922358,2.88,16377.0,4.508333,10.7,1,7.27324,1,0,6.0894985,2,0,,0,0
15,30,1,1986,2,31097,109.140526,1.922358,2.88,16377.0,4.508333,10.7,1,7.27324,1,0,4.7757564,2,0,,0,0
15,40,1,1986,1,22654,82.26333,1.922358,2.88,16377.0,4.508333,10.7,1,7.27324,1,1,4.721174,2,0,,0,0
15,35,2,1986,1,1757,0.0,1.922358,2.88,16377.0,4.508333,10.7,1,7.27324,0,1,7.00968,2,0,,0,0
15,15,2,1986,1,1627,207.92079,1.922358,2.88,16377.0,4.508333,10.7,1,7.27324,0,1,5.658785,2,1,23.0,0,0
15,30,1,1986,1,31097,109.140526,1.922358,2.88,16377.0,4.508333,10.7,1,7.27324,1,1,5.341377,2,0,,0,0
15,20,2,1986,2,5399,76.09756,1.922358,2.88,16377.0,4.508333,10.7,1,7.27324,0,0,6.754371,2,0,,0,0
15,25,2,1986,1,4409,159.72722,1.922358,2.88,16377.0,4.508333,10.7,1,7.27324,0,1,7.296006,2,0,24.0,0,0
15,15,1,1986,1,15619,44.905323,1.922358,2.88,16377.0,4.508333,10.7,1,7.27324,1,1,4.735321,2,1,23.0,0,0
15,40,2,1986,1,805,0.0,1.922358,2.88,16377.0,4.508333,10.7,1,7.27324,0,1,5.8872147,2,0,,0,0
15,40,1,1986,2,22654,82.26333,1.922358,2.88,16377.0,4.508333,10.7,1,7.27324,1,0,3.893859,2,0,,0,0
15,40,2,1986,2,805,0.0,1.922358,2.88,16377.0,4.508333,10.7,1,7.27324,0,0,,2,0,,0,0
15,25,1,1986,1,33859,80.15569,1.922358,2.88,16377.0,4.508333,10.7,1,7.27324,1,1,5.4996243,2,0,24.0,0,0
15,20,1,1986,1,32139,30.541203,1.922358,2.88,16377.0,4.508333,10.7,1,7.27324,1,1,6.010777,2,0,,0,0
15,35,1,1987,1,29789,35.091103,1.757092,2.73,17217.0,3.6416667,8.8,1,12.141876,1,1,4.391977,3,0,,0,0
15,15,1,1987,2,15594,52.389545,1.757092,2.73,17217.0,3.6416667,8.8,1,12.141876,1,0,6.1467576,3,1,23.0,0,0
15,40,1,1987,1,24647,95.973885,1.757092,2.73,17217.0,3.6416667,8.8,1,12.141876,1,1,4.394449,3,0,,0,0
15,30,1,1987,2,31705,121.74902,1.757092,2.73,17217.0,3.6416667,8.8,1,12.141876,1,0,4.407938,3,0,,0,0
15,40,2,1987,1,875,0.0,1.757092,2.73,17217.0,3.6416667,8.8,1,12.141876,0,1,6.2079864,3,0,,0,0
